cflo,mmus,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011250695.1,NP_036006.1,4.00E-129,379,1.00E-129,379
XP_011250697.1,NP_001347179.1,6.00E-33,118,2.00E-33,118
XP_011250697.1,NP_001347181.1,6.00E-33,118,2.00E-33,118
XP_011250697.1,NP_001347183.1,9.00E-34,120,2.00E-34,120
XP_011250697.1,NP_036015.1,6.00E-33,118,2.00E-33,118
XP_011250699.2,NP_081477.1,4.00E-23,97.4,1.00E-23,97.8
XP_011250705.2,NP_067530.2,4.00E-83,263,4.00E-83,262
XP_011250709.2,NP_766283.2,0,586,0,578
XP_011250710.1,NP_703189.3,7.00E-81,259,2.00E-80,257
XP_011250716.1,NP_061241.1,2.00E-102,310,7.00E-105,315
XP_011250716.1,NP_683753.1,7.00E-98,297,2.00E-98,297
XP_011250716.1,XP_030099599.1,2.00E-102,310,7.00E-105,315
XP_011250717.1,NP_061241.1,2.00E-102,310,7.00E-105,315
XP_011250717.1,NP_683753.1,7.00E-98,297,2.00E-98,297
XP_011250717.1,XP_030099599.1,2.00E-102,310,7.00E-105,315
XP_011250718.1,NP_001333714.1,1.00E-117,356,3.00E-118,357
XP_011250718.1,NP_001343935.1,1.00E-118,358,2.00E-119,358
XP_011250718.1,NP_941014.1,9.00E-112,342,9.00E-113,343
XP_011250721.1,NP_001103775.1,0,585,0,585
XP_011250721.1,NP_001103776.1,0,585,0,585
XP_011250721.1,NP_001103777.1,0,585,0,585
XP_011250721.1,NP_057888.1,0,585,0,585
XP_011250723.1,NP_001103775.1,0,560,0,560
XP_011250723.1,NP_001103776.1,0,560,0,560
XP_011250723.1,NP_001103777.1,0,560,0,560
XP_011250723.1,NP_057888.1,0,560,0,560
XP_011250730.1,NP_663485.1,4.00E-30,108,2.00E-30,108
XP_011250731.1,NP_082373.1,2.00E-90,278,8.00E-87,268
XP_011250736.1,NP_001155937.1,0,554,0,572
XP_011250736.1,NP_001272737.1,0,569,0,582
XP_011250736.1,NP_001272739.1,0,566,0,579
XP_011250736.1,NP_001272742.1,0,566,0,579
XP_011250736.1,NP_001272746.1,0,572,0,585
XP_011250736.1,NP_001342457.1,0,558,0,551
XP_011250736.1,NP_001348144.1,0,572,0,585
XP_011250736.1,NP_001348145.1,0,569,0,583
XP_011250736.1,NP_001348146.1,0,572,0,585
XP_011250736.1,NP_031912.2,0,554,0,568
XP_011250736.1,NP_997533.1,0,572,0,585
XP_011250736.1,XP_006515021.1,0,574,0,568
XP_011250736.1,XP_006515022.1,0,554,0,568
XP_011250736.1,XP_006515023.1,0,553,0,548
XP_011250736.1,XP_006515024.1,0,554,0,548
XP_011250736.1,XP_011242115.1,0,553,0,567
XP_011250736.1,XP_011242116.1,0,553,0,567
XP_011250736.1,XP_011245135.1,0,559,0,573
XP_011250736.1,XP_017170440.1,0,553,0,567
XP_011250736.1,XP_017170441.1,0,582,0,576
XP_011250736.1,XP_017170442.1,0,578,0,572
XP_011250736.1,XP_017170443.1,0,554,0,548
XP_011250736.1,XP_017170444.1,0,558,0,552
XP_011250736.1,XP_030102404.1,0,553,0,567
XP_011250736.1,XP_030102405.1,0,582,0,576
XP_011250736.1,XP_030102407.1,0,582,0,573
XP_011250736.1,XP_030102408.1,0,553,0,548
XP_011250736.1,XP_030102409.1,0,577,0,572
XP_011250736.1,XP_030102410.1,0,557,0,551
XP_011250736.1,XP_030106177.1,0,566,0,579
XP_011250736.1,XP_030106178.1,0,572,0,585
XP_011250736.1,XP_030106179.1,0,572,0,585
XP_011250736.1,XP_030106180.1,0,572,0,585
XP_011250737.1,NP_001155937.1,0,554,0,572
XP_011250737.1,NP_001272737.1,0,569,0,582
XP_011250737.1,NP_001272739.1,0,566,0,579
XP_011250737.1,NP_001272742.1,0,566,0,579
XP_011250737.1,NP_001272746.1,0,572,0,585
XP_011250737.1,NP_001342457.1,0,558,0,551
XP_011250737.1,NP_001348144.1,0,572,0,585
XP_011250737.1,NP_001348145.1,0,569,0,583
XP_011250737.1,NP_001348146.1,0,572,0,585
XP_011250737.1,NP_031912.2,0,554,0,568
XP_011250737.1,NP_997533.1,0,572,0,585
XP_011250737.1,XP_006515021.1,0,574,0,568
XP_011250737.1,XP_006515022.1,0,554,0,568
XP_011250737.1,XP_006515023.1,0,553,0,548
XP_011250737.1,XP_006515024.1,0,554,0,548
XP_011250737.1,XP_011242115.1,0,553,0,567
XP_011250737.1,XP_011242116.1,0,553,0,567
XP_011250737.1,XP_011245135.1,0,559,0,573
XP_011250737.1,XP_017170440.1,0,553,0,567
XP_011250737.1,XP_017170441.1,0,582,0,576
XP_011250737.1,XP_017170442.1,0,578,0,572
XP_011250737.1,XP_017170443.1,0,554,0,548
XP_011250737.1,XP_017170444.1,0,558,0,552
XP_011250737.1,XP_030102404.1,0,553,0,567
XP_011250737.1,XP_030102405.1,0,582,0,576
XP_011250737.1,XP_030102407.1,0,582,0,573
XP_011250737.1,XP_030102408.1,0,553,0,548
XP_011250737.1,XP_030102409.1,0,577,0,572
XP_011250737.1,XP_030102410.1,0,557,0,551
XP_011250737.1,XP_030106177.1,0,566,0,579
XP_011250737.1,XP_030106178.1,0,572,0,585
XP_011250737.1,XP_030106179.1,0,572,0,585
XP_011250737.1,XP_030106180.1,0,572,0,585
XP_011250738.1,NP_001155937.1,0,552,0,568
XP_011250738.1,NP_001272737.1,0,566,0,580
XP_011250738.1,NP_001272739.1,0,563,0,578
XP_011250738.1,NP_001272742.1,0,563,0,578
XP_011250738.1,NP_001272746.1,0,569,0,583
XP_011250738.1,NP_001342457.1,0,556,0,549
XP_011250738.1,NP_001348144.1,0,569,0,583
XP_011250738.1,NP_001348145.1,0,567,0,581
XP_011250738.1,NP_001348146.1,0,569,0,583
XP_011250738.1,NP_031912.2,0,552,0,566
XP_011250738.1,NP_997533.1,0,569,0,583
XP_011250738.1,XP_006515021.1,0,572,0,566
XP_011250738.1,XP_006515022.1,0,552,0,566
XP_011250738.1,XP_006515023.1,0,551,0,545
XP_011250738.1,XP_006515024.1,0,551,0,545
XP_011250738.1,XP_011242115.1,0,551,0,566
XP_011250738.1,XP_011242116.1,0,551,0,565
XP_011250738.1,XP_011245135.1,0,557,0,571
XP_011250738.1,XP_017170440.1,0,551,0,566
XP_011250738.1,XP_017170441.1,0,579,0,573
XP_011250738.1,XP_017170442.1,0,576,0,569
XP_011250738.1,XP_017170443.1,0,551,0,546
XP_011250738.1,XP_017170444.1,0,556,0,550
XP_011250738.1,XP_030102404.1,0,551,0,566
XP_011250738.1,XP_030102405.1,0,579,0,573
XP_011250738.1,XP_030102407.1,0,579,0,570
XP_011250738.1,XP_030102408.1,0,551,0,545
XP_011250738.1,XP_030102409.1,0,575,0,570
XP_011250738.1,XP_030102410.1,0,555,0,550
XP_011250738.1,XP_030106177.1,0,563,0,578
XP_011250738.1,XP_030106178.1,0,569,0,583
XP_011250738.1,XP_030106179.1,0,569,0,583
XP_011250738.1,XP_030106180.1,0,569,0,583
XP_011250739.1,NP_001155937.1,0,578,0,572
XP_011250739.1,NP_001272737.1,0,572,0,585
XP_011250739.1,NP_001272739.1,0,569,0,582
XP_011250739.1,NP_001272742.1,0,569,0,582
XP_011250739.1,NP_001272746.1,0,575,0,588
XP_011250739.1,NP_001342457.1,0,558,0,552
XP_011250739.1,NP_001348144.1,0,575,0,588
XP_011250739.1,NP_001348145.1,0,573,0,586
XP_011250739.1,NP_001348146.1,0,575,0,588
XP_011250739.1,NP_031912.2,0,574,0,568
XP_011250739.1,NP_997533.1,0,575,0,588
XP_011250739.1,XP_006515021.1,0,574,0,568
XP_011250739.1,XP_006515022.1,0,574,0,568
XP_011250739.1,XP_006515023.1,0,554,0,548
XP_011250739.1,XP_006515024.1,0,554,0,547
XP_011250739.1,XP_011242115.1,0,573,0,567
XP_011250739.1,XP_011242116.1,0,554,0,566
XP_011250739.1,XP_011245135.1,0,562,0,576
XP_011250739.1,XP_011245140.1,0,552,0,565
XP_011250739.1,XP_017170440.1,0,573,0,567
XP_011250739.1,XP_017170441.1,0,577,0,571
XP_011250739.1,XP_017170442.1,0,578,0,571
XP_011250739.1,XP_017170443.1,0,554,0,548
XP_011250739.1,XP_017170444.1,0,558,0,552
XP_011250739.1,XP_030102404.1,0,573,0,567
XP_011250739.1,XP_030102405.1,0,577,0,571
XP_011250739.1,XP_030102407.1,0,578,0,573
XP_011250739.1,XP_030102408.1,0,554,0,547
XP_011250739.1,XP_030102409.1,0,578,0,572
XP_011250739.1,XP_030102410.1,0,557,0,552
XP_011250739.1,XP_030106177.1,0,569,0,582
XP_011250739.1,XP_030106178.1,0,575,0,588
XP_011250739.1,XP_030106179.1,0,575,0,588
XP_011250739.1,XP_030106180.1,0,575,0,588
XP_011250751.2,NP_766163.2,2.00E-81,265,1.00E-81,265
XP_011250751.2,NP_849173.2,8.00E-83,266,5.00E-83,265
XP_011250752.2,NP_766163.2,3.00E-81,265,1.00E-81,265
XP_011250752.2,NP_849173.2,1.00E-82,265,3.00E-83,265
XP_011250754.1,NP_766333.1,0,553,0,537
XP_011250761.1,NP_780435.1,3.00E-131,406,9.00E-132,406
XP_011250761.1,XP_017172276.1,4.00E-132,406,1.00E-132,406
XP_011250762.1,NP_080667.1,0,773,0,772
XP_011250762.1,NP_082308.1,0,766,0,766
XP_011250762.1,NP_082668.1,0,736,0,736
XP_011250763.1,NP_080667.1,0,775,0,776
XP_011250763.1,NP_082308.1,0,769,0,769
XP_011250763.1,NP_082668.1,0,737,0,737
XP_011250764.1,NP_080667.1,0,773,0,773
XP_011250764.1,NP_082308.1,0,766,0,766
XP_011250764.1,NP_082668.1,0,737,0,737
XP_011250765.1,NP_001074564.1,9.00E-135,383,3.00E-135,383
XP_011250765.1,NP_033054.1,2.00E-132,376,7.00E-133,376
XP_011250765.1,NP_033417.1,1.00E-139,395,3.00E-140,395
XP_011250765.1,XP_006504343.1,1.00E-139,395,3.00E-140,395
XP_011250768.1,NP_080487.2,1.00E-99,294,2.00E-101,297
XP_011250768.1,NP_598781.1,8.00E-99,291,3.00E-99,291
XP_011250770.1,NP_001277588.1,0,918,0,905
XP_011250770.1,NP_851416.2,0,948,0,939
XP_011250770.1,NP_938036.2,0,920,0,905
XP_011250770.1,XP_006500097.1,0,916,0,906
XP_011250770.1,XP_006500099.1,0,916,0,906
XP_011250770.1,XP_006500100.1,0,915,0,906
XP_011250770.1,XP_006500102.1,0,912,0,904
XP_011250770.1,XP_006500103.1,0,907,0,904
XP_011250770.1,XP_006534535.1,0,937,0,928
XP_011250770.1,XP_006534536.1,0,941,0,931
XP_011250770.1,XP_006534537.1,0,946,0,937
XP_011250770.1,XP_006534538.1,0,949,0,939
XP_011250770.1,XP_006534539.1,0,936,0,928
XP_011250770.1,XP_006534540.1,0,937,0,928
XP_011250770.1,XP_006534541.1,0,937,0,928
XP_011250770.1,XP_006534543.1,0,936,0,928
XP_011250770.1,XP_006534544.1,0,936,0,928
XP_011250770.1,XP_006534545.1,0,903,0,893
XP_011250770.1,XP_006534546.1,0,912,0,901
XP_011250770.1,XP_017174689.1,0,916,0,906
XP_011250770.1,XP_017174691.1,0,916,0,906
XP_011250770.1,XP_017174692.1,0,916,0,906
XP_011250770.1,XP_017174693.1,0,916,0,906
XP_011250770.1,XP_017174694.1,0,918,0,905
XP_011250770.1,XP_030107826.1,0,916,0,906
XP_011250770.1,XP_030107827.1,0,918,0,905
XP_011250771.1,NP_001277588.1,0,920,0,907
XP_011250771.1,NP_851416.2,0,947,0,939
XP_011250771.1,NP_938036.2,0,919,0,907
XP_011250771.1,XP_006500097.1,0,917,0,905
XP_011250771.1,XP_006500099.1,0,917,0,905
XP_011250771.1,XP_006500100.1,0,916,0,905
XP_011250771.1,XP_006500102.1,0,913,0,904
XP_011250771.1,XP_006500103.1,0,908,0,904
XP_011250771.1,XP_006534535.1,0,937,0,928
XP_011250771.1,XP_006534536.1,0,940,0,931
XP_011250771.1,XP_006534537.1,0,945,0,937
XP_011250771.1,XP_006534538.1,0,948,0,939
XP_011250771.1,XP_006534539.1,0,937,0,929
XP_011250771.1,XP_006534540.1,0,937,0,929
XP_011250771.1,XP_006534541.1,0,936,0,928
XP_011250771.1,XP_006534543.1,0,936,0,928
XP_011250771.1,XP_006534544.1,0,936,0,928
XP_011250771.1,XP_006534545.1,0,904,0,892
XP_011250771.1,XP_006534546.1,0,911,0,900
XP_011250771.1,XP_017174689.1,0,917,0,905
XP_011250771.1,XP_017174691.1,0,917,0,905
XP_011250771.1,XP_017174692.1,0,917,0,905
XP_011250771.1,XP_017174693.1,0,917,0,905
XP_011250771.1,XP_017174694.1,0,920,0,907
XP_011250771.1,XP_030107826.1,0,917,0,905
XP_011250771.1,XP_030107827.1,0,920,0,907
XP_011250772.1,NP_001277588.1,0,918,0,905
XP_011250772.1,NP_851416.2,0,948,0,940
XP_011250772.1,NP_938036.2,0,917,0,906
XP_011250772.1,XP_006500097.1,0,917,0,905
XP_011250772.1,XP_006500099.1,0,917,0,905
XP_011250772.1,XP_006500100.1,0,916,0,905
XP_011250772.1,XP_006500102.1,0,914,0,905
XP_011250772.1,XP_006500103.1,0,907,0,904
XP_011250772.1,XP_006534535.1,0,937,0,929
XP_011250772.1,XP_006534536.1,0,939,0,931
XP_011250772.1,XP_006534537.1,0,945,0,936
XP_011250772.1,XP_006534538.1,0,948,0,939
XP_011250772.1,XP_006534539.1,0,937,0,929
XP_011250772.1,XP_006534540.1,0,937,0,929
XP_011250772.1,XP_006534541.1,0,938,0,928
XP_011250772.1,XP_006534543.1,0,937,0,929
XP_011250772.1,XP_006534544.1,0,937,0,929
XP_011250772.1,XP_006534545.1,0,904,0,893
XP_011250772.1,XP_006534546.1,0,912,0,902
XP_011250772.1,XP_017174689.1,0,917,0,905
XP_011250772.1,XP_017174691.1,0,917,0,905
XP_011250772.1,XP_017174692.1,0,917,0,905
XP_011250772.1,XP_017174693.1,0,917,0,905
XP_011250772.1,XP_017174694.1,0,918,0,905
XP_011250772.1,XP_030107826.1,0,917,0,905
XP_011250772.1,XP_030107827.1,0,918,0,905
XP_011250774.1,NP_001074564.1,9.00E-135,383,3.00E-135,383
XP_011250774.1,NP_033054.1,2.00E-132,376,7.00E-133,376
XP_011250774.1,NP_033417.1,1.00E-139,395,3.00E-140,395
XP_011250774.1,XP_006504343.1,1.00E-139,395,3.00E-140,395
XP_011250777.1,NP_080757.1,3.00E-31,116,7.00E-32,116
XP_011250777.1,XP_006531387.1,3.00E-31,116,7.00E-32,116
XP_011250778.1,NP_080757.1,3.00E-31,116,7.00E-32,116
XP_011250778.1,XP_006531387.1,3.00E-31,116,7.00E-32,116
XP_011250782.1,NP_001074564.1,9.00E-135,383,3.00E-135,383
XP_011250782.1,NP_033054.1,2.00E-132,376,7.00E-133,376
XP_011250782.1,NP_033417.1,1.00E-139,395,3.00E-140,395
XP_011250782.1,XP_006504343.1,1.00E-139,395,3.00E-140,395
XP_011250789.1,NP_036132.1,5.00E-151,433,8.00E-152,434
XP_011250794.1,NP_058081.2,9.00E-135,389,1.00E-141,405
XP_011250794.1,NP_077725.1,4.00E-133,385,3.00E-132,381
XP_011250794.1,XP_006508107.1,3.00E-130,382,2.00E-130,381
XP_011250794.1,XP_011240168.1,8.00E-132,381,4.00E-132,380
XP_011250801.1,NP_058081.2,6.00E-143,409,1.00E-149,425
XP_011250801.1,NP_077725.1,3.00E-140,403,4.00E-139,398
XP_011250801.1,XP_006508107.1,1.00E-137,400,9.00E-138,400
XP_011250801.1,XP_011240168.1,8.00E-139,399,2.00E-139,399
XP_011250812.1,NP_032328.2,0,1118,0,1128
XP_011250812.1,NP_034610.1,0,1145,0,1131
XP_011250813.1,NP_062750.2,0,823,0,825
XP_011250814.1,NP_080287.1,4.00E-127,361,1.00E-127,361
XP_011250814.1,NP_081099.1,2.00E-123,351,7.00E-124,351
XP_011250826.1,NP_001342331.1,1.00E-52,177,2.00E-52,175
XP_011250826.1,NP_038961.2,5.00E-56,185,8.00E-55,180
XP_011250826.1,XP_017172989.1,2.00E-52,176,4.00E-52,175
XP_011250827.1,NP_081708.1,4.00E-32,126,5.00E-35,132
XP_011250828.1,NP_081172.2,4.00E-76,240,5.00E-74,233
XP_011250829.1,NP_081172.2,4.00E-76,240,5.00E-74,233
XP_011250830.1,NP_081172.2,4.00E-76,240,5.00E-74,233
XP_011250832.1,NP_001299847.1,2.00E-117,357,4.00E-118,357
XP_011250832.1,NP_034275.1,1.00E-122,371,3.00E-123,371
XP_011250841.1,NP_001025154.1,0,545,0,547
XP_011250842.1,NP_081121.1,2.00E-89,264,5.00E-90,264
XP_011250856.1,NP_663553.1,2.00E-109,315,7.00E-110,315
XP_011250858.1,NP_001349101.1,0,1232,0,1237
XP_011250858.1,NP_852658.2,0,1228,0,1233
XP_011250864.1,NP_001103629.1,4.00E-42,141,1.00E-42,141
XP_011250864.1,NP_062735.4,4.00E-42,141,1.00E-42,141
XP_011250870.1,NP_001156959.1,0,929,0,930
XP_011250870.1,NP_001156960.1,0,929,0,930
XP_011250870.1,NP_001278000.1,0,912,0,914
XP_011250870.1,NP_001344617.1,0,929,0,930
XP_011250870.1,NP_032852.2,0,892,0,876
XP_011250870.1,NP_062677.1,0,912,0,914
XP_011250870.1,NP_067489.3,0,929,0,930
XP_011250870.1,XP_006520664.1,0,929,0,930
XP_011250870.1,XP_030104272.1,0,929,0,930
XP_011250871.1,NP_001156959.1,0,928,0,929
XP_011250871.1,NP_001156960.1,0,928,0,929
XP_011250871.1,NP_001278000.1,0,915,0,917
XP_011250871.1,NP_001344617.1,0,928,0,929
XP_011250871.1,NP_032852.2,0,897,0,881
XP_011250871.1,NP_062677.1,0,914,0,918
XP_011250871.1,NP_067489.3,0,928,0,929
XP_011250871.1,XP_006520664.1,0,928,0,930
XP_011250871.1,XP_030104272.1,0,928,0,929
XP_011250872.1,NP_001156959.1,0,932,0,933
XP_011250872.1,NP_001156960.1,0,932,0,933
XP_011250872.1,NP_001278000.1,0,919,0,920
XP_011250872.1,NP_001344617.1,0,932,0,933
XP_011250872.1,NP_032852.2,0,896,0,880
XP_011250872.1,NP_062677.1,0,918,0,920
XP_011250872.1,NP_067489.3,0,932,0,933
XP_011250872.1,XP_006520664.1,0,932,0,932
XP_011250872.1,XP_030104272.1,0,932,0,933
XP_011250873.1,NP_001156959.1,0,934,0,935
XP_011250873.1,NP_001156960.1,0,934,0,935
XP_011250873.1,NP_001278000.1,0,922,0,924
XP_011250873.1,NP_001344617.1,0,934,0,935
XP_011250873.1,NP_032852.2,0,899,0,884
XP_011250873.1,NP_062677.1,0,923,0,924
XP_011250873.1,NP_067489.3,0,934,0,935
XP_011250873.1,XP_006520664.1,0,934,0,934
XP_011250873.1,XP_030104272.1,0,934,0,935
XP_011250874.1,NP_001240734.1,3.00E-148,419,9.00E-149,419
XP_011250874.1,NP_001240735.1,3.00E-148,419,9.00E-149,419
XP_011250874.1,NP_001343498.1,3.00E-148,419,9.00E-149,419
XP_011250874.1,NP_035870.1,3.00E-148,419,9.00E-149,419
XP_011250874.1,NP_061223.2,1.00E-144,410,3.00E-145,410
XP_011250874.1,XP_006499972.1,1.00E-144,410,3.00E-145,410
XP_011250874.1,XP_030104387.1,3.00E-148,419,9.00E-149,419
XP_011250875.1,NP_001240734.1,9.00E-146,413,3.00E-146,413
XP_011250875.1,NP_001240735.1,9.00E-146,413,3.00E-146,413
XP_011250875.1,NP_001343498.1,9.00E-146,413,3.00E-146,413
XP_011250875.1,NP_035870.1,9.00E-146,413,3.00E-146,413
XP_011250875.1,NP_061223.2,6.00E-143,406,2.00E-143,406
XP_011250875.1,XP_006499972.1,6.00E-143,406,2.00E-143,406
XP_011250875.1,XP_030104387.1,9.00E-146,413,3.00E-146,413
XP_011250876.1,NP_001240734.1,4.00E-148,419,1.00E-148,419
XP_011250876.1,NP_001240735.1,4.00E-148,419,1.00E-148,419
XP_011250876.1,NP_001343498.1,4.00E-148,419,1.00E-148,419
XP_011250876.1,NP_035870.1,4.00E-148,419,1.00E-148,419
XP_011250876.1,NP_061223.2,1.00E-144,410,3.00E-145,410
XP_011250876.1,XP_006499972.1,1.00E-144,410,3.00E-145,410
XP_011250876.1,XP_030104387.1,4.00E-148,419,1.00E-148,419
XP_011250877.1,NP_001240734.1,4.00E-148,419,1.00E-148,419
XP_011250877.1,NP_001240735.1,4.00E-148,419,1.00E-148,419
XP_011250877.1,NP_001343498.1,4.00E-148,419,1.00E-148,419
XP_011250877.1,NP_035870.1,4.00E-148,419,1.00E-148,419
XP_011250877.1,NP_061223.2,1.00E-144,410,3.00E-145,410
XP_011250877.1,XP_006499972.1,1.00E-144,410,3.00E-145,410
XP_011250877.1,XP_030104387.1,4.00E-148,419,1.00E-148,419
XP_011250878.1,NP_001277739.1,2.00E-76,236,1.00E-79,243
XP_011250878.1,NP_076025.1,4.00E-74,230,3.00E-77,237
XP_011250879.1,NP_082283.2,2.00E-120,375,2.00E-124,384
XP_011250881.1,NP_001158357.1,2.00E-124,409,4.00E-124,407
XP_011250881.1,NP_001344720.1,1.00E-124,409,2.00E-124,406
XP_011250881.1,NP_075020.2,1.00E-124,409,2.00E-124,406
XP_011250881.1,XP_006524849.1,1.00E-124,409,1.00E-124,407
XP_011250881.1,XP_006524851.1,1.00E-124,409,2.00E-124,406
XP_011250881.1,XP_030105837.1,5.00E-125,409,8.00E-125,407
XP_011250881.1,XP_030105838.1,3.00E-127,407,8.00E-127,405
XP_011250882.1,NP_001158357.1,1.00E-117,389,3.00E-117,387
XP_011250882.1,NP_001344720.1,8.00E-118,389,1.00E-117,387
XP_011250882.1,NP_075020.2,8.00E-118,389,1.00E-117,387
XP_011250882.1,XP_006524849.1,6.00E-118,389,7.00E-118,387
XP_011250882.1,XP_006524851.1,8.00E-118,389,1.00E-117,387
XP_011250882.1,XP_030105837.1,3.00E-118,389,4.00E-118,387
XP_011250882.1,XP_030105838.1,3.00E-120,388,6.00E-120,385
XP_011250887.1,NP_082283.2,2.00E-120,375,2.00E-124,384
XP_011250891.1,NP_082283.2,2.00E-120,375,2.00E-124,384
XP_011250896.1,NP_083222.2,9.00E-74,251,7.00E-78,261
XP_011250896.1,NP_849208.4,2.00E-77,260,2.00E-79,265
XP_011250896.1,XP_006502264.1,9.00E-74,251,7.00E-78,261
XP_011250896.1,XP_006502461.1,2.00E-77,260,2.00E-79,265
XP_011250896.1,XP_006502462.1,2.00E-77,260,2.00E-79,265
XP_011250896.1,XP_006502463.1,2.00E-77,260,2.00E-79,264
XP_011250896.1,XP_006502464.1,9.00E-74,248,9.00E-76,252
XP_011250896.1,XP_011238553.1,9.00E-74,251,7.00E-78,261
XP_011250896.1,XP_017175264.1,9.00E-74,251,7.00E-78,261
XP_011250896.1,XP_017175265.1,9.00E-74,251,7.00E-78,261
XP_011250897.1,NP_083222.2,3.00E-74,250,2.00E-77,258
XP_011250897.1,NP_849208.4,2.00E-77,258,3.00E-79,262
XP_011250897.1,XP_006502264.1,3.00E-74,250,2.00E-77,258
XP_011250897.1,XP_006502461.1,2.00E-77,258,3.00E-79,262
XP_011250897.1,XP_006502462.1,2.00E-77,258,3.00E-79,262
XP_011250897.1,XP_006502463.1,3.00E-77,258,4.00E-79,261
XP_011250897.1,XP_006502464.1,2.00E-74,248,2.00E-76,252
XP_011250897.1,XP_011238553.1,3.00E-74,250,2.00E-77,258
XP_011250897.1,XP_017175264.1,3.00E-74,250,2.00E-77,258
XP_011250897.1,XP_017175265.1,3.00E-74,250,2.00E-77,258
XP_011250900.1,NP_080089.1,2.00E-165,483,5.00E-166,483
XP_011250900.1,XP_030108619.1,2.00E-165,483,5.00E-166,483
XP_011250901.1,NP_848144.3,0,650,0,622
XP_011250903.1,NP_031694.1,0,520,0,520
XP_011250905.1,NP_001171072.1,4.00E-34,123,9.00E-34,121
XP_011250905.1,NP_665701.1,4.00E-34,123,4.00E-34,121
XP_011250906.1,NP_653134.2,2.00E-95,293,8.00E-92,282
XP_011250906.1,XP_006515117.1,2.00E-95,293,8.00E-92,282
XP_011250907.1,NP_653134.2,2.00E-95,293,8.00E-92,282
XP_011250907.1,XP_006515117.1,2.00E-95,293,8.00E-92,282
XP_011250908.1,NP_653134.2,2.00E-95,293,8.00E-92,282
XP_011250908.1,XP_006515117.1,2.00E-95,293,8.00E-92,282
XP_011250911.1,NP_653134.2,2.00E-95,293,8.00E-92,282
XP_011250911.1,XP_006515117.1,2.00E-95,293,8.00E-92,282
XP_011250912.2,NP_083512.2,3.00E-47,162,6.00E-52,173
XP_011250914.1,NP_032725.1,4.00E-32,127,2.00E-37,140
XP_011250918.1,NP_033897.1,1.00E-61,194,2.00E-64,201
XP_011250918.1,NP_083126.1,4.00E-63,196,2.00E-68,209
XP_011250928.2,NP_001277745.1,7.00E-86,290,8.00E-89,297
XP_011250928.2,XP_006527104.1,1.00E-85,290,1.00E-88,297
XP_011250928.2,XP_030106777.1,6.00E-86,290,7.00E-89,297
XP_011250931.2,XP_006526073.1,4.00E-93,306,5.00E-80,270
XP_011250937.1,NP_067621.3,7.00E-86,256,2.00E-86,256
XP_011250941.1,NP_001157628.1,9.00E-179,514,0,522
XP_011250941.1,NP_058046.2,8.00E-179,515,0,522
XP_011250941.1,XP_030104500.1,8.00E-179,515,0,522
XP_011250944.1,NP_932771.1,3.00E-122,387,1.00E-126,397
XP_011250945.1,NP_766149.2,6.00E-61,196,2.00E-61,196
XP_011250946.1,NP_001123480.1,0,674,0,674
XP_011250946.1,NP_032205.2,0,660,0,662
XP_011250946.1,NP_666178.2,0,675,0,675
XP_011250947.1,NP_001123480.1,0,672,0,671
XP_011250947.1,NP_032205.2,0,658,0,659
XP_011250947.1,NP_666178.2,0,673,0,671
XP_011250952.1,NP_001136276.1,0,698,0,687
XP_011250953.1,NP_001136276.1,0,697,0,686
XP_011250954.1,NP_001136276.1,0,697,0,686
XP_011250955.2,NP_001344109.1,0,595,0,594
XP_011250955.2,NP_001344110.1,0,595,0,594
XP_011250955.2,NP_001344111.1,0,595,0,594
XP_011250955.2,NP_036107.1,0,595,0,594
XP_011250955.2,NP_036119.1,0,594,0,595
XP_011250955.2,XP_006509734.1,0,594,0,593
XP_011250955.2,XP_006509737.1,0,595,0,594
XP_011250955.2,XP_006509738.1,0,595,0,594
XP_011250955.2,XP_030099434.1,0,594,0,593
XP_011250955.2,XP_030099435.1,0,594,0,593
XP_011250955.2,XP_030099436.1,0,594,0,593
XP_011250955.2,XP_030099438.1,0,595,0,594
XP_011250955.2,XP_030099439.1,0,595,0,594
XP_011250955.2,XP_030099440.1,0,595,0,594
XP_011250955.2,XP_030099441.1,0,595,0,594
XP_011250955.2,XP_030099442.1,0,595,0,594
XP_011250957.2,NP_001344109.1,0,595,0,595
XP_011250957.2,NP_001344110.1,0,595,0,595
XP_011250957.2,NP_001344111.1,0,595,0,595
XP_011250957.2,NP_036107.1,0,595,0,595
XP_011250957.2,NP_036119.1,0,595,0,597
XP_011250957.2,XP_006509734.1,0,595,0,594
XP_011250957.2,XP_006509737.1,0,595,0,595
XP_011250957.2,XP_006509738.1,0,595,0,595
XP_011250957.2,XP_030099434.1,0,595,0,594
XP_011250957.2,XP_030099435.1,0,595,0,594
XP_011250957.2,XP_030099436.1,0,595,0,594
XP_011250957.2,XP_030099438.1,0,595,0,595
XP_011250957.2,XP_030099439.1,0,595,0,595
XP_011250957.2,XP_030099440.1,0,595,0,595
XP_011250957.2,XP_030099441.1,0,595,0,595
XP_011250957.2,XP_030099442.1,0,595,0,595
XP_011250962.1,NP_035691.2,1.00E-61,209,1.00E-62,210
XP_011250962.1,XP_030100908.1,9.00E-62,209,1.00E-62,210
XP_011250963.1,NP_080830.1,1.00E-80,241,3.00E-81,241
XP_011250964.1,NP_001153711.1,6.00E-33,117,1.00E-40,135
