cflo,sinv,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011250845.1,XP_025990651.1,0,1080,0,1085
XP_011250845.1,XP_025990652.1,0,1042,0,1046
XP_011250845.1,XP_025990653.1,0,1041,0,1046
XP_011250845.1,XP_025990654.1,0,1049,0,1055
XP_011250846.1,XP_025990648.1,0,1043,0,1048
XP_011250846.1,XP_025990649.1,0,1043,0,1048
XP_011250846.1,XP_025990650.1,0,1041,0,1047
XP_011250846.1,XP_025990651.1,0,1050,0,1056
XP_011250846.1,XP_025990652.1,0,1053,0,1059
XP_011250846.1,XP_025990653.1,0,1048,0,1053
XP_011250846.1,XP_025990654.1,0,1066,0,1068
XP_011250847.3,XP_011162399.1,4.00E-99,290,4.00E-99,290
XP_011250848.1,XP_025990648.1,0,1041,0,1046
XP_011250848.1,XP_025990649.1,0,1041,0,1046
XP_011250848.1,XP_025990650.1,0,1040,0,1046
XP_011250848.1,XP_025990651.1,0,1049,0,1055
XP_011250848.1,XP_025990652.1,0,1047,0,1053
XP_011250848.1,XP_025990653.1,0,1052,0,1058
XP_011250848.1,XP_025990654.1,0,1058,0,1063
XP_011250849.1,XP_025990656.1,0,978,0,975
XP_011250849.1,XP_025990657.1,0,976,0,975
XP_011250849.1,XP_025990658.1,0,976,0,975
XP_011250849.1,XP_025990659.1,0,976,0,975
XP_011250849.1,XP_025990660.1,0,976,0,975
XP_011250849.1,XP_025990661.1,0,976,0,975
XP_011250850.1,XP_025990655.1,0,980,0,1002
XP_011250852.1,XP_025990656.1,0,977,0,971
XP_011250852.1,XP_025990657.1,0,1000,0,998
XP_011250852.1,XP_025990658.1,0,1000,0,998
XP_011250852.1,XP_025990659.1,0,1000,0,998
XP_011250852.1,XP_025990660.1,0,1000,0,998
XP_011250852.1,XP_025990661.1,0,1000,0,998
XP_011250853.1,XP_011171376.1,1.00E-109,338,2.00E-89,286
XP_011250856.1,XP_011171380.1,4.00E-133,374,5.00E-133,374
XP_011250857.1,XP_011167198.2,2.00E-67,214,2.00E-67,214
XP_011250858.1,XP_011171381.1,0,2056,0,2036
XP_011250858.1,XP_011171382.1,0,2052,0,2033
XP_011250859.1,XP_025990582.1,0,2698,0,2714
XP_011250859.1,XP_025990583.1,0,2676,0,2690
XP_011250859.1,XP_025990584.1,0,2656,0,2673
XP_011250859.1,XP_025990586.1,0,2639,0,2660
XP_011250860.1,XP_025990582.1,0,2684,0,2699
XP_011250860.1,XP_025990583.1,0,2662,0,2677
XP_011250860.1,XP_025990584.1,0,2644,0,2660
XP_011250860.1,XP_025990586.1,0,2625,0,2645
XP_011250861.1,XP_025990582.1,0,2676,0,2691
XP_011250861.1,XP_025990583.1,0,2683,0,2699
XP_011250861.1,XP_025990584.1,0,2650,0,2664
XP_011250861.1,XP_025990586.1,0,2643,0,2660
XP_011250862.1,XP_025990582.1,0,2659,0,2671
XP_011250862.1,XP_025990583.1,0,2650,0,2663
XP_011250862.1,XP_025990584.1,0,2665,0,2680
XP_011250862.1,XP_025990586.1,0,2644,0,2662
XP_011250863.1,XP_025990582.1,0,2645,0,2652
XP_011250863.1,XP_025990583.1,0,2645,0,2658
XP_011250863.1,XP_025990584.1,0,2646,0,2659
XP_011250863.1,XP_025990586.1,0,2652,0,2665
XP_011250864.1,XP_011166085.1,7.00E-87,253,8.00E-87,253
XP_011250865.2,XP_011171383.1,0,4299,0,4326
XP_011250865.2,XP_011171384.1,0,4299,0,4326
XP_011250865.2,XP_025990578.1,0,4299,0,4326
XP_011250867.1,XP_011171385.1,1.00E-13,63.9,4.00E-13,62.4
XP_011250868.1,XP_011171387.1,0,655,0,647
XP_011250870.1,XP_011171288.1,0,1526,0,1526
XP_011250870.1,XP_011171289.1,0,1501,0,1502
XP_011250870.1,XP_011171290.1,0,1504,0,1504
XP_011250870.1,XP_011171291.1,0,1496,0,1496
XP_011250870.1,XP_025990562.1,0,1479,0,1479
XP_011250870.1,XP_025990563.1,0,1472,0,1472
XP_011250870.1,XP_025990564.1,0,1503,0,1503
XP_011250870.1,XP_025990566.1,0,1503,0,1503
XP_011250871.1,XP_011171288.1,0,1499,0,1499
XP_011250871.1,XP_011171289.1,0,1527,0,1527
XP_011250871.1,XP_011171290.1,0,1478,0,1478
XP_011250871.1,XP_011171291.1,0,1472,0,1472
XP_011250871.1,XP_025990562.1,0,1504,0,1504
XP_011250871.1,XP_025990563.1,0,1498,0,1498
XP_011250871.1,XP_025990564.1,0,1528,0,1528
XP_011250871.1,XP_025990566.1,0,1528,0,1528
XP_011250872.1,XP_011171288.1,0,1504,0,1504
XP_011250872.1,XP_011171289.1,0,1479,0,1480
XP_011250872.1,XP_011171290.1,0,1511,0,1510
XP_011250872.1,XP_011171291.1,0,1501,0,1501
XP_011250872.1,XP_025990562.1,0,1487,0,1486
XP_011250872.1,XP_025990563.1,0,1477,0,1476
XP_011250872.1,XP_025990564.1,0,1479,0,1479
XP_011250872.1,XP_025990566.1,0,1479,0,1479
XP_011250873.1,XP_011171288.1,0,1494,0,1495
XP_011250873.1,XP_011171289.1,0,1469,0,1469
XP_011250873.1,XP_011171290.1,0,1499,0,1499
XP_011250873.1,XP_011171291.1,0,1500,0,1499
XP_011250873.1,XP_025990562.1,0,1474,0,1474
XP_011250873.1,XP_025990563.1,0,1476,0,1476
XP_011250873.1,XP_025990564.1,0,1469,0,1469
XP_011250873.1,XP_025990566.1,0,1469,0,1469
XP_011250874.1,XP_011171284.1,0,503,0,503
XP_011250874.1,XP_011171285.1,0,503,0,503
XP_011250874.1,XP_011171286.1,0,503,0,503
XP_011250874.1,XP_011171287.1,1.00E-176,490,1.00E-176,490
XP_011250875.1,XP_011171284.1,1.00E-176,490,1.00E-176,490
XP_011250875.1,XP_011171285.1,1.00E-176,490,1.00E-176,490
XP_011250875.1,XP_011171286.1,1.00E-176,490,1.00E-176,490
XP_011250875.1,XP_011171287.1,0,506,0,506
XP_011250876.1,XP_011171284.1,0,504,0,504
XP_011250876.1,XP_011171285.1,0,504,0,504
XP_011250876.1,XP_011171286.1,0,504,0,504
XP_011250876.1,XP_011171287.1,1.00E-176,490,1.00E-176,490
XP_011250877.1,XP_011171284.1,0,504,0,504
XP_011250877.1,XP_011171285.1,0,504,0,504
XP_011250877.1,XP_011171286.1,0,504,0,504
XP_011250877.1,XP_011171287.1,1.00E-176,490,1.00E-176,490
XP_011250878.1,XP_011171282.1,6.00E-152,427,7.00E-152,427
XP_011250879.1,XP_011156652.1,0,1035,0,1035
XP_011250879.1,XP_011156653.1,0,1035,0,1035
XP_011250880.1,XP_011171277.1,1.00E-78,241,2.00E-78,241
XP_011250881.1,XP_011171279.1,0,1972,0,1973
XP_011250882.1,XP_011171281.1,0,1858,0,1858
XP_011250886.1,XP_011171278.1,2.00E-73,227,2.00E-73,227
XP_011250887.1,XP_011156652.1,0,1035,0,1035
XP_011250887.1,XP_011156653.1,0,1035,0,1035
XP_011250891.1,XP_011156652.1,0,1035,0,1035
XP_011250891.1,XP_011156653.1,0,1035,0,1035
XP_011250896.1,XP_011171726.1,0,1056,0,1073
XP_011250896.1,XP_011171727.1,0,1056,0,1073
XP_011250897.1,XP_011171728.1,0,908,0,926
XP_011250900.1,XP_025994305.1,0,958,0,958
XP_011250901.1,XP_025994304.1,0,1241,0,1232
XP_011250902.1,XP_011164485.1,0,1561,0,1559
XP_011250903.1,XP_025995970.1,0,610,0,610
XP_011250904.1,XP_011164485.1,0,1561,0,1559
XP_011250905.1,XP_011169277.1,3.00E-88,260,5.00E-89,262
XP_011250906.1,XP_011171156.1,0,639,0,629
XP_011250906.1,XP_025992903.1,0,639,0,629
XP_011250907.1,XP_011171156.1,0,639,0,629
XP_011250907.1,XP_025992903.1,0,639,0,629
XP_011250908.1,XP_011171156.1,0,639,0,629
XP_011250908.1,XP_025992903.1,0,639,0,629
XP_011250911.1,XP_011171156.1,0,639,0,629
XP_011250911.1,XP_025992903.1,0,639,0,629
XP_011250912.2,XP_011171149.1,2.00E-150,424,2.00E-150,424
XP_011250912.2,XP_011171150.1,2.00E-150,424,2.00E-150,424
XP_011250912.2,XP_011171152.1,2.00E-150,424,2.00E-150,424
XP_011250912.2,XP_011171153.1,2.00E-150,424,2.00E-150,424
XP_011250912.2,XP_011171154.1,2.00E-150,424,2.00E-150,424
XP_011250913.1,XP_011171147.1,0,666,0,672
XP_011250913.1,XP_011171148.1,0,650,0,657
XP_011250914.1,XP_011161557.1,0,698,0,698
XP_011250916.1,XP_025992893.1,0,647,0,647
XP_011250917.1,XP_011161558.1,0,734,0,760
XP_011250918.1,XP_011171144.1,7.00E-117,332,7.00E-117,332
XP_011250919.1,XP_011161554.1,0,828,0,839
XP_011250920.2,XP_011161556.1,0,659,0,651
XP_011250921.2,XP_011161559.1,0,1597,0,1597
XP_011250921.2,XP_011161561.1,0,1559,0,1559
XP_011250921.2,XP_011161562.1,0,1538,0,1538
XP_011250921.2,XP_011161563.1,0,1550,0,1550
XP_011250924.2,XP_011161559.1,0,1597,0,1597
XP_011250924.2,XP_011161561.1,0,1559,0,1559
XP_011250924.2,XP_011161562.1,0,1538,0,1538
XP_011250924.2,XP_011161563.1,0,1550,0,1550
XP_011250926.2,XP_011161560.1,0,1595,0,1595
XP_011250926.2,XP_025992911.1,0,1557,0,1557
XP_011250926.2,XP_025992912.1,0,1536,0,1536
XP_011250927.2,XP_011161561.1,0,1569,0,1569
XP_011250927.2,XP_011161563.1,0,1511,0,1511
XP_011250927.2,XP_011161569.1,0,1508,0,1508
XP_011250928.2,XP_011161562.1,0,1550,0,1550
XP_011250928.2,XP_011161563.1,0,1489,0,1489
XP_011250928.2,XP_011161569.1,0,1512,0,1512
XP_011250929.1,XP_011161559.1,0,1549,0,1549
XP_011250929.1,XP_011161561.1,0,1512,0,1512
XP_011250929.1,XP_011161562.1,0,1489,0,1489
XP_011250929.1,XP_011161563.1,0,1547,0,1547
XP_011250930.2,XP_011161565.1,0,1482,0,1482
XP_011250930.2,XP_011161566.1,0,1443,0,1443
XP_011250931.2,XP_011161566.1,0,1453,0,1453
XP_011250932.2,XP_011161567.1,0,1330,0,1330
XP_011250932.2,XP_025992913.1,0,1330,0,1330
XP_011250932.2,XP_025992914.1,0,1282,0,1282
XP_011250933.2,XP_011161568.1,0,1328,0,1328
XP_011250937.1,XP_011156649.1,9.00E-132,370,1.00E-131,370
XP_011250941.1,XP_011171984.1,0,919,0,919
XP_011250942.2,XP_011171997.1,0,4143,0,4180
XP_011250942.2,XP_025989690.1,0,4137,0,4172
XP_011250943.2,XP_011171997.1,0,4123,0,4156
XP_011250943.2,XP_025989690.1,0,4113,0,4149
XP_011250944.1,XP_011172015.1,0,1333,0,1333
XP_011250945.1,XP_011172028.1,1.00E-140,397,3.00E-149,419
XP_011250946.1,XP_011172040.1,0,1202,0,1191
XP_011250948.1,XP_025995966.1,0,848,0,886
XP_011250948.1,XP_025995967.1,0,825,0,846
XP_011250950.1,XP_011172064.1,2.00E-50,157,2.00E-50,157
XP_011250951.1,XP_011172064.1,2.00E-50,157,2.00E-50,157
XP_011250952.1,XP_011172053.1,0,1237,0,1220
XP_011250953.1,XP_011172053.1,0,1202,0,1187
XP_011250954.1,XP_011172053.1,0,1202,0,1187
XP_011250955.2,XP_025989611.1,0,1215,0,1204
XP_011250955.2,XP_025989612.1,0,1215,0,1204
XP_011250958.1,XP_025995966.1,0,820,0,842
XP_011250958.1,XP_025995967.1,0,862,0,884
XP_011250959.2,XP_025989663.1,0,2515,0,2463
XP_011250961.1,XP_011164862.1,0,585,0,585
XP_011250961.1,XP_011164864.1,0,575,0,575
XP_011250961.1,XP_011164865.1,0,575,0,575
XP_011250961.1,XP_025989614.1,0,585,0,585
XP_011250961.1,XP_025989615.1,0,585,0,585
XP_011250961.1,XP_025989616.1,0,585,0,585
XP_011250961.1,XP_025989617.1,0,575,0,575
XP_011250962.1,XP_011164862.1,0,572,0,572
XP_011250962.1,XP_011164864.1,0,572,0,572
XP_011250962.1,XP_011164865.1,0,572,0,572
XP_011250962.1,XP_025989614.1,0,572,0,572
XP_011250962.1,XP_025989615.1,0,572,0,572
XP_011250962.1,XP_025989616.1,0,572,0,572
XP_011250962.1,XP_025989617.1,0,572,0,572
XP_011250963.1,XP_011164867.1,5.00E-111,317,6.00E-111,317
XP_011250964.1,NP_001291519.1,1.00E-74,222,1.00E-74,222
XP_011250965.1,XP_011164869.1,4.00E-148,418,3.00E-146,414
XP_011250966.1,XP_011164869.1,2.00E-142,404,2.00E-140,399
XP_011250970.1,XP_011162858.1,0,3333,0,3348
XP_011250974.1,XP_011164875.1,0,945,0,945
XP_011250977.1,XP_025989619.1,1.00E-122,353,3.00E-123,355
XP_011250978.1,XP_011162858.1,0,3327,0,3343
XP_011250979.1,XP_011155591.1,0,787,0,789
XP_011250980.1,XP_011155592.1,0,726,0,727
XP_011250980.1,XP_011155593.1,0,726,0,726
XP_011250980.1,XP_025993013.1,0,725,0,727
XP_011250980.1,XP_025993014.1,0,726,0,726
XP_011250984.1,XP_011155586.1,0,1254,0,1254
XP_011250985.1,XP_011155586.1,0,1254,0,1254
XP_011250986.1,XP_011155587.1,1.00E-126,359,1.00E-126,359
XP_011250986.1,XP_011155588.1,4.00E-127,359,5.00E-127,359
XP_011250986.1,XP_011155589.1,4.00E-127,359,5.00E-127,359
XP_011250986.1,XP_011155590.1,4.00E-127,359,5.00E-127,359
XP_011250988.1,XP_011155583.1,0,1830,0,1830
XP_011250989.1,XP_025993031.1,0,530,0,530
XP_011250990.1,XP_025993030.1,0,1164,0,1164
XP_011250991.1,XP_011161665.1,0,601,0,601
XP_011250992.2,XP_011155580.1,0,837,0,837
XP_011250994.1,XP_011155563.1,0,1091,0,1108
XP_011250994.1,XP_011155564.1,0,1091,0,1108
XP_011250994.1,XP_011155565.1,0,1091,0,1108
XP_011250994.1,XP_025993022.1,0,1091,0,1108
XP_011250995.1,XP_011162858.1,0,3190,0,3206
XP_011250998.2,XP_011155569.1,3.00E-130,373,1.00E-120,349
XP_011250998.2,XP_011155570.1,2.00E-130,372,7.00E-121,348
XP_011250998.2,XP_011155571.1,2.00E-130,372,7.00E-121,348
XP_011250998.2,XP_011155572.1,2.00E-130,372,7.00E-121,348
XP_011250998.2,XP_011155573.1,2.00E-130,372,7.00E-121,348
XP_011250998.2,XP_011155574.1,2.00E-130,372,7.00E-121,348
XP_011250998.2,XP_011155575.1,2.00E-130,372,7.00E-121,348
XP_011250998.2,XP_025993023.1,2.00E-130,372,7.00E-121,348
XP_011250998.2,XP_025993024.1,2.00E-130,372,7.00E-121,348
XP_011250999.1,XP_011155576.1,0,542,0,540
XP_011251000.1,XP_011155562.1,1.00E-126,360,2.00E-126,360
XP_011251004.1,XP_025993026.1,0,2758,0,2831
XP_011251004.1,XP_025993027.1,0,2660,0,2739
XP_011251004.1,XP_025993028.1,0,2678,0,2743
XP_011251005.1,XP_025993026.1,0,2759,0,2833
XP_011251005.1,XP_025993027.1,0,2662,0,2742
XP_011251005.1,XP_025993028.1,0,2680,0,2746
XP_011251007.1,XP_025993026.1,0,2672,0,2732
XP_011251007.1,XP_025993027.1,0,2677,0,2737
XP_011251007.1,XP_025993028.1,0,2675,0,2737
XP_011251008.1,XP_025993026.1,0,2672,0,2736
XP_011251008.1,XP_025993027.1,0,2724,0,2799
XP_011251008.1,XP_025993028.1,0,2680,0,2743
XP_011251010.1,XP_025993026.1,0,2672,0,2733
XP_011251010.1,XP_025993027.1,0,2677,0,2739
XP_011251010.1,XP_025993028.1,0,2680,0,2749
XP_011251011.1,XP_025993017.1,0,805,0,803
XP_011251012.1,XP_025993017.1,0,805,0,803
XP_011251013.1,XP_011170380.1,0,1147,0,1159
XP_011251014.2,XP_011155556.1,3.00E-129,370,2.00E-129,370
XP_011251015.1,XP_025993019.1,2.00E-75,229,4.00E-75,229
XP_011251017.2,XP_011170379.1,1.00E-165,461,4.00E-157,439
XP_011251018.1,XP_025989643.1,0,2725,0,2746
XP_011251019.1,XP_011172389.1,8.00E-127,358,9.00E-127,358
XP_011251020.1,XP_025995318.1,0,1982,0,1941
XP_011251020.1,XP_025995319.1,0,1934,0,1891
XP_011251020.1,XP_025995320.1,0,2000,0,1957
XP_011251021.1,XP_011162857.1,0,808,0,808
XP_011251022.1,XP_025989650.1,1.00E-143,405,2.00E-143,405
XP_011251024.1,XP_011172345.1,0,1869,0,1869
XP_011251024.1,XP_011172355.1,0,1869,0,1869
XP_011251024.1,XP_025989647.1,0,1841,0,1841
XP_011251025.1,XP_011172345.1,0,1869,0,1869
XP_011251025.1,XP_011172355.1,0,1869,0,1869
XP_011251025.1,XP_025989647.1,0,1841,0,1841
XP_011251026.1,XP_011172345.1,0,1873,0,1873
XP_011251026.1,XP_011172355.1,0,1873,0,1873
XP_011251026.1,XP_025989647.1,0,1846,0,1846
XP_011251027.1,XP_011172345.1,0,1842,0,1842
XP_011251027.1,XP_011172355.1,0,1842,0,1842
XP_011251027.1,XP_025989647.1,0,1852,0,1852
XP_011251028.1,XP_011172316.1,0,839,0,839
XP_011251029.1,XP_011173105.1,3.00E-58,177,4.00E-58,177
XP_011251030.1,XP_011172326.1,0,518,0,518
XP_011251034.1,XP_025987981.1,0,1291,0,1291
XP_011251034.1,XP_025987982.1,0,1291,0,1291
XP_011251035.1,XP_011172276.1,0,1616,0,1621
XP_011251035.1,XP_011172283.1,0,1621,0,1625
XP_011251035.1,XP_011172294.1,0,1570,0,1572
XP_011251036.1,XP_011172276.1,0,1569,0,1572
XP_011251036.1,XP_011172283.1,0,1573,0,1576
XP_011251036.1,XP_011172294.1,0,1584,0,1588
XP_011251037.1,XP_011172242.1,1.00E-176,491,1.00E-176,491
XP_011251038.1,XP_011172233.1,0,530,0,555
XP_011251039.1,XP_011172233.1,0,530,0,555
XP_011251040.1,XP_011172233.1,0,530,0,555
XP_011251041.1,XP_011174008.1,0,1003,0,984
XP_011251042.1,XP_025987981.1,0,1248,0,1248
XP_011251042.1,XP_025987982.1,0,1248,0,1248
XP_011251043.2,XP_011173964.1,0,1673,0,1673
XP_011251044.1,NP_001291531.1,0,660,0,660
XP_011251044.1,XP_011156877.1,0,662,0,662
XP_011251044.1,XP_025986421.1,0,681,0,687
XP_011251049.2,XP_025989618.1,0,561,0,561
XP_011251050.1,XP_025987981.1,0,1304,0,1304
XP_011251050.1,XP_025987982.1,0,1304,0,1304
XP_011251051.1,XP_011155584.1,2.00E-66,207,3.00E-66,207
XP_011251053.2,XP_011172252.1,9.00E-170,487,2.00E-172,494
XP_011251057.2,XP_011155417.1,0,621,0,621
XP_011251057.2,XP_025990057.1,0,621,0,621
XP_011251060.1,XP_011162847.1,6.00E-90,260,7.00E-90,260
XP_011251061.1,XP_011170984.1,0,607,0,607
XP_011251064.2,XP_011170981.1,0,1201,0,1198
XP_011251064.2,XP_011170982.1,0,1201,0,1198
XP_011251065.2,XP_011170981.1,0,1201,0,1198
XP_011251065.2,XP_011170982.1,0,1201,0,1198
XP_011251068.2,XP_025991019.1,0,1113,0,1091
XP_011251071.2,XP_025991020.1,0,912,0,907
XP_011251072.1,XP_011170980.1,0,1013,0,1030
XP_011251073.1,XP_011170980.1,0,1016,0,1033
XP_011251075.1,XP_011162848.1,0,1287,0,1287
XP_011251075.1,XP_011162849.1,0,1287,0,1287
XP_011251078.1,XP_011170980.1,0,1013,0,1030
XP_011251081.2,XP_025997664.1,2.00E-51,164,2.00E-51,164
XP_011251081.2,XP_025997770.1,9.00E-52,165,1.00E-51,165
XP_011251081.2,XP_025997775.1,8.00E-52,165,1.00E-51,165
XP_011251081.2,XP_025997872.1,2.00E-50,161,2.00E-50,161
XP_011251082.1,XP_011162848.1,0,1233,0,1233
XP_011251082.1,XP_011162849.1,0,1233,0,1233
XP_011251085.1,XP_011176213.1,0,556,0,556
XP_011251086.1,XP_011176213.1,0,556,0,556
XP_011251087.1,XP_011176211.1,0,941,0,890
XP_011251088.1,XP_011176212.1,3.00E-126,364,3.00E-126,364
XP_011251090.2,XP_011176210.2,0,4006,0,4029
XP_011251090.2,XP_025994119.1,0,4014,0,4028
XP_011251092.2,XP_011176210.2,0,4011,0,4031
XP_011251092.2,XP_025994119.1,0,4017,0,4029
XP_011251093.1,XP_011176208.1,0,1988,0,1988
XP_011251093.1,XP_011176209.1,0,1932,0,1932
XP_011251094.1,XP_011162852.1,0,595,0,596
XP_011251096.1,XP_011176208.1,0,1933,0,1933
XP_011251096.1,XP_011176209.1,0,1950,0,1950
XP_011251100.1,XP_025989696.1,0,793,0,793
XP_011251100.1,XP_025989697.1,0,793,0,793
XP_011251100.1,XP_025989698.1,0,787,0,786
XP_011251101.1,XP_025989696.1,0,793,0,793
XP_011251101.1,XP_025989697.1,0,793,0,793
XP_011251101.1,XP_025989698.1,0,787,0,786
XP_011251102.1,XP_025995318.1,0,1933,0,1889
XP_011251102.1,XP_025995319.1,0,1934,0,1891
XP_011251102.1,XP_025995320.1,0,1952,0,1907
XP_011251103.1,XP_011162853.1,0,568,0,570
XP_011251104.1,XP_025989696.1,0,787,0,786
XP_011251104.1,XP_025989697.1,0,787,0,786
XP_011251104.1,XP_025989698.1,0,781,0,780
XP_011251105.1,XP_025989708.1,6.00E-92,267,7.00E-92,267
XP_011251108.1,XP_011162854.1,0,558,0,560
XP_011251109.1,XP_011167520.1,0,720,0,720
XP_011251110.1,XP_025995656.1,0,535,0,535
XP_011251116.3,XP_011155760.2,0,526,0,541
XP_011251117.3,XP_011155760.2,0,517,0,531
XP_011251118.1,XP_025987960.1,0,2248,0,2269
XP_011251118.1,XP_025987961.1,0,2196,0,2219
XP_011251118.1,XP_025987962.1,0,2175,0,2196
XP_011251118.1,XP_025987963.1,0,2199,0,2216
XP_011251118.1,XP_025987964.1,0,2147,0,2153
XP_011251123.3,XP_025991284.1,0,780,0,786
XP_011251125.1,XP_025987960.1,0,2199,0,2220
XP_011251125.1,XP_025987961.1,0,2208,0,2228
XP_011251125.1,XP_025987962.1,0,2129,0,2150
XP_011251125.1,XP_025987963.1,0,2152,0,2169
XP_011251125.1,XP_025987964.1,0,2099,0,2107
XP_011251129.3,XP_011156164.2,0,705,0,705
XP_011251131.1,XP_011162842.1,0,2086,0,2095
XP_011251131.1,XP_025987960.1,0,2176,0,2196
XP_011251131.1,XP_025987961.1,0,2128,0,2149
XP_011251131.1,XP_025987962.1,0,2190,0,2211
XP_011251131.1,XP_025987963.1,0,2127,0,2144
XP_011251132.3,XP_011155581.2,0,578,0,597
XP_011251133.1,XP_011155568.1,0,1188,0,1188
XP_011251133.1,XP_025991259.1,0,1173,0,1173
XP_011251137.1,XP_011163824.1,0,612,0,597
XP_011251139.1,XP_011162842.1,0,2120,0,2125
XP_011251139.1,XP_025987960.1,0,2149,0,2160
XP_011251139.1,XP_025987963.1,0,2100,0,2108
XP_011251139.1,XP_025987964.1,0,2190,0,2196
XP_011251140.1,XP_025988688.1,0,1199,0,1203
XP_011251140.1,XP_025988689.1,0,1205,0,1210
XP_011251141.1,XP_025988698.1,0,1840,0,1859
XP_011251142.1,XP_011167433.1,0,1730,0,1751
XP_011251143.1,XP_011167433.1,0,1730,0,1751
XP_011251144.1,XP_011167433.1,0,1730,0,1751
XP_011251145.1,XP_025988699.1,0,1673,0,1693
XP_011251146.1,XP_025988699.1,0,1618,0,1636
XP_011251147.1,XP_025988699.1,0,1616,0,1635
XP_011251149.1,XP_011162842.1,0,2133,0,2140
XP_011251149.1,XP_025987962.1,0,2089,0,2102
XP_011251149.1,XP_025987964.1,0,2120,0,2125
XP_011251150.1,XP_011167436.2,2.00E-178,501,2.00E-178,501
XP_011251153.1,XP_011167426.1,0,801,0,749
XP_011251154.1,XP_025987821.1,0,722,0,688
XP_011251155.1,XP_011167437.1,3.00E-129,365,2.00E-130,369
XP_011251156.1,XP_011167445.1,0,1050,0,1067
XP_011251159.1,XP_011167445.1,0,1055,0,1074
XP_011251160.1,XP_011167447.1,0,953,0,969
XP_011251161.1,XP_011167446.1,0,982,0,998
XP_011251163.1,XP_011167441.1,0,627,0,627
XP_011251164.2,XP_011167443.1,0,1161,0,1161
XP_011251164.2,XP_011167444.1,0,1136,0,1136
XP_011251166.1,XP_025987965.1,0,1912,0,1931
XP_011251166.1,XP_025987967.1,0,1876,0,1898
XP_011251166.1,XP_025987968.1,0,1928,0,1948
XP_011251166.1,XP_025987970.1,0,1878,0,1899
XP_011251167.1,XP_011167497.2,0,577,0,577
XP_011251168.1,XP_011167448.1,0,792,0,790
XP_011251169.2,XP_011167450.1,0,877,0,900
XP_011251169.2,XP_011167451.1,0,885,0,908
XP_011251169.2,XP_025988704.1,0,864,0,888
XP_011251170.2,XP_011167450.1,0,857,0,881
XP_011251170.2,XP_011167451.1,0,865,0,887
XP_011251170.2,XP_025988704.1,0,870,0,894
XP_011251172.1,XP_025988630.1,9.00E-65,199,1.00E-69,212
XP_011251173.1,XP_025987969.1,0,1899,0,1919
XP_011251173.1,XP_025987970.1,0,1816,0,1837
XP_011251174.2,XP_011167452.1,0,3617,0,3622
XP_011251174.2,XP_025988648.1,0,3613,0,3615
XP_011251174.2,XP_025988649.1,0,3593,0,3596
XP_011251174.2,XP_025988650.1,0,3578,0,3601
XP_011251174.2,XP_025988651.1,0,3599,0,3603
XP_011251174.2,XP_025988652.1,0,3587,0,3610
XP_011251174.2,XP_025988653.1,0,3521,0,3523
XP_011251179.1,XP_025995318.1,0,1933,0,1889
XP_011251179.1,XP_025995319.1,0,1934,0,1891
XP_011251179.1,XP_025995320.1,0,1952,0,1907
XP_011251181.2,XP_011167453.1,0,2943,0,2987
XP_011251181.2,XP_011167454.1,0,2943,0,2987
XP_011251183.1,XP_025987969.1,0,1899,0,1919
XP_011251183.1,XP_025987970.1,0,1816,0,1837
XP_011251184.1,XP_025988659.1,0,2219,0,2246
XP_011251185.1,XP_011167455.1,0,528,0,549
XP_011251186.1,XP_011167456.1,7.00E-65,196,8.00E-65,196
XP_011251187.1,XP_011167456.1,1.00E-65,197,1.00E-65,197
XP_011251188.1,XP_011166065.1,0,655,0,655
XP_011251189.1,XP_011167458.1,0,947,0,927
XP_011251189.1,XP_025988671.1,0,963,0,942
XP_011251190.1,XP_011167460.1,0,5125,0,5125
XP_011251191.1,XP_025987965.1,0,1876,0,1897
XP_011251191.1,XP_025987967.1,0,1873,0,1895
XP_011251191.1,XP_025987968.1,0,1880,0,1899
XP_011251191.1,XP_025987969.1,0,1816,0,1837
XP_011251191.1,XP_025987970.1,0,1889,0,1911
XP_011251193.1,XP_011167462.1,0,656,0,642
XP_011251195.1,XP_011167463.1,1.00E-105,309,1.00E-105,309
XP_011251202.1,XP_025987974.1,1.00E-153,432,1.00E-154,434
XP_011251209.1,XP_011155704.2,5.00E-179,508,5.00E-179,508
XP_011251209.1,XP_025991291.1,0,530,0,545
XP_011251212.1,XP_025991297.1,0,597,0,597
XP_011251213.1,XP_011158386.1,0,837,0,837
XP_011251218.1,XP_025988686.1,6.00E-66,201,6.00E-66,201
XP_011251222.1,XP_025988703.1,0,541,0,524
XP_011251223.2,XP_011167476.1,0,732,0,732
XP_011251225.1,XP_011158807.1,4.00E-158,447,5.00E-158,447
XP_011251226.2,XP_025986739.1,0,2316,0,2370
XP_011251226.2,XP_025986740.1,0,2316,0,2370
XP_011251226.2,XP_025986741.1,0,2309,0,2363
XP_011251226.2,XP_025986742.1,0,2283,0,2334
