temno,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
TGZ32228.1,XP_011254249.1,5.00E-117,332,2.00E-117,332
TGZ32228.1,XP_019882743.2,3.00E-117,333,1.00E-117,333
TGZ32229.1,XP_011253403.1,0,1207,0,1178
TGZ32229.1,XP_011253404.1,0,1206,0,1178
TGZ32229.1,XP_011253405.1,0,1206,0,1178
TGZ32229.1,XP_019882578.1,0,1206,0,1178
TGZ32231.1,XP_025266634.1,0,3165,0,3175
TGZ32232.1,XP_025266618.1,0,684,0,690
TGZ32232.1,XP_025266619.1,0,684,0,690
TGZ32232.1,XP_025266620.1,0,684,0,690
TGZ32232.1,XP_025266621.1,0,684,0,690
TGZ32233.1,XP_011261969.2,0,1098,0,1098
TGZ32235.1,XP_011259681.1,3.00E-39,131,1.00E-32,113
TGZ32236.1,XP_011261964.1,0,1397,0,1402
TGZ32236.1,XP_011261965.1,0,1398,0,1404
TGZ32237.1,XP_011268180.2,0,640,0,653
TGZ32237.1,XP_011268181.2,0,631,0,648
TGZ32238.1,XP_019882815.2,0,1213,0,1230
TGZ32238.1,XP_025267089.1,0,1233,0,1249
TGZ32239.1,XP_025267084.1,0,1608,0,1622
TGZ32239.1,XP_025267085.1,0,1608,0,1622
TGZ32240.1,XP_025267035.1,0,3120,0,3232
TGZ32241.1,XP_025266632.1,0,1117,0,1095
TGZ32243.1,XP_011253396.1,2.00E-150,427,8.00E-151,427
TGZ32244.1,XP_011253391.1,0,2076,0,2149
TGZ32244.1,XP_011253392.1,0,2083,0,2137
TGZ32245.1,XP_011253309.1,1.00E-176,514,0,538
TGZ32246.1,XP_011253306.2,0,826,0,850
TGZ32246.1,XP_011253307.2,0,843,0,866
TGZ32246.1,XP_011253308.2,0,826,0,848
TGZ32247.1,XP_011253301.1,0,1080,0,1095
TGZ32247.1,XP_011253302.1,0,1076,0,1092
TGZ32248.1,XP_011253305.1,0,626,0,626
TGZ32254.1,XP_011251751.2,0,1001,0,1005
TGZ32254.1,XP_011251752.2,0,1011,0,1014
TGZ32255.1,XP_011251750.1,4.00E-88,257,2.00E-88,257
TGZ32256.1,XP_011251760.1,0,898,0,920
TGZ32256.1,XP_019882229.1,0,863,0,887
TGZ32257.1,XP_025266417.1,0,2110,0,2170
TGZ32258.1,XP_011254622.2,0,1782,0,1689
TGZ32260.1,XP_011252209.1,0,1145,0,1144
TGZ32261.1,XP_011251357.2,0,1191,0,1237
TGZ32261.1,XP_011251359.2,0,1191,0,1237
TGZ32263.1,XP_011267541.1,2.00E-122,350,7.00E-123,350
TGZ32268.1,XP_011262253.1,0,957,0,966
TGZ32270.1,XP_011263736.1,0,4816,0,4816
TGZ32270.1,XP_011263737.1,0,4816,0,4816
TGZ32270.1,XP_011263738.1,0,4742,0,4742
TGZ32270.1,XP_011263739.1,0,4677,0,4696
TGZ32270.1,XP_019884533.1,0,4764,0,4764
TGZ32272.1,XP_011255014.1,9.00E-66,196,4.00E-66,196
TGZ32274.1,XP_025270504.1,1.00E-100,292,5.00E-101,292
TGZ32275.1,XP_011263742.2,0,1692,0,1706
TGZ32278.1,XP_025269658.1,5.00E-91,285,4.00E-94,292
TGZ32280.1,XP_011252631.1,0,1514,0,1524
TGZ32280.1,XP_011252632.1,0,1519,0,1528
TGZ32280.1,XP_025271399.1,0,1514,0,1524
TGZ32280.1,XP_025271400.1,0,1514,0,1524
TGZ32281.1,XP_011252629.2,2.00E-46,151,3.00E-41,138
TGZ32281.1,XP_011252630.1,1.00E-46,150,2.00E-41,137
TGZ32282.1,XP_011252623.1,1.00E-146,422,3.00E-159,454
TGZ32283.1,XP_011252626.1,0,2006,0,2006
TGZ32284.1,XP_025271408.1,0,645,0,671
TGZ32284.1,XP_025271409.1,0,645,0,671
TGZ32284.1,XP_025271410.1,0,615,0,640
TGZ32284.1,XP_025271411.1,0,614,0,640
TGZ32285.1,XP_025271402.1,0,2511,0,2642
TGZ32286.1,XP_011267852.1,0,2637,0,2695
TGZ32286.1,XP_011267853.1,0,2678,0,2666
TGZ32286.1,XP_025271394.1,0,2637,0,2695
TGZ32288.1,XP_011252634.2,0,1542,0,1553
TGZ32288.1,XP_011252635.2,0,1541,0,1552
TGZ32288.1,XP_025271418.1,0,1542,0,1552
TGZ32289.1,XP_011252633.1,6.00E-137,400,4.00E-139,404
TGZ32290.1,XP_011256297.1,6.00E-123,360,3.00E-117,345
TGZ32291.1,XP_011257574.1,5.00E-89,265,2.00E-92,273
TGZ32291.1,XP_011257653.1,2.00E-89,265,6.00E-93,273
TGZ32293.1,XP_011256966.1,0,1015,0,1022
TGZ32296.1,XP_011256431.1,0,721,0,728
TGZ32296.1,XP_011256519.1,0,718,0,726
TGZ32297.1,XP_011267847.1,9.00E-126,363,3.00E-121,350
TGZ32298.1,XP_011255157.1,0,1461,0,1479
TGZ32298.1,XP_011255158.1,0,1456,0,1472
TGZ32299.1,XP_025271416.1,1.00E-180,508,1.00E-179,505
TGZ32299.1,XP_025271417.1,1.00E-180,508,1.00E-179,505
TGZ32300.1,XP_025271398.1,2.00E-46,146,8.00E-47,146
TGZ32301.1,XP_019883559.1,5.00E-62,194,3.00E-63,196
TGZ32302.1,XP_011253681.1,0,973,0,998
TGZ32303.1,XP_011253680.2,0,2266,0,2286
TGZ32304.1,XP_011258525.1,0,2471,0,2494
TGZ32304.1,XP_025271381.1,0,2596,0,2619
TGZ32305.1,XP_011258193.1,2.00E-149,419,7.00E-150,419
TGZ32306.1,XP_011258315.1,0,1355,0,1337
TGZ32307.1,XP_011258076.1,0,771,0,791
TGZ32308.1,XP_011255960.1,1.00E-165,473,6.00E-166,473
TGZ32308.1,XP_019883107.1,4.00E-160,459,2.00E-160,459
TGZ32309.1,XP_011257370.2,0,817,0,813
TGZ32309.1,XP_011257452.2,0,810,0,805
TGZ32309.1,XP_025271396.1,0,796,0,790
TGZ32310.1,XP_011256166.1,2.00E-51,160,7.00E-52,160
TGZ32311.1,XP_011267848.1,0,1816,0,1810
TGZ32312.1,XP_011267844.1,3.00E-59,188,4.00E-57,182
TGZ32313.1,XP_011267845.1,0,1714,0,1746
TGZ32313.1,XP_011267846.1,0,1714,0,1746
TGZ32314.1,XP_011267843.1,0,773,0,749
TGZ32318.1,XP_011255298.1,3.00E-98,289,1.00E-95,281
TGZ32318.1,XP_025271412.1,3.00E-98,289,1.00E-95,281
TGZ32318.1,XP_025271413.1,3.00E-98,289,1.00E-95,281
TGZ32319.1,XP_019882916.1,4.00E-153,444,5.00E-152,440
TGZ32320.1,XP_025266628.1,0,816,0,816
TGZ32321.1,XP_025267842.1,0,1270,0,1261
TGZ32322.1,XP_011258849.1,0,5205,0,5238
TGZ32322.1,XP_011259018.1,0,5185,0,5212
TGZ32323.1,XP_025271403.1,8.00E-63,191,4.00E-63,191
TGZ32324.1,XP_011253803.1,1.00E-130,380,6.00E-131,380
TGZ32327.1,XP_025264521.1,8.00E-36,124,6.00E-36,124
TGZ32327.1,XP_025264885.1,8.00E-36,124,6.00E-36,124
TGZ32327.1,XP_025266368.1,2.00E-35,124,2.00E-35,124
TGZ32327.1,XP_025267140.1,2.00E-35,124,1.00E-35,124
TGZ32327.1,XP_025267677.1,3.00E-36,124,1.00E-36,124
TGZ32329.1,XP_011255804.1,0,770,0,775
TGZ32329.1,XP_011255805.1,0,768,0,773
TGZ32329.1,XP_011255806.1,0,759,0,764
TGZ32330.1,XP_019882987.1,0,959,0,959
TGZ32330.1,XP_019882988.1,0,967,0,966
TGZ32331.1,XP_011252280.1,4.00E-177,494,0,504
TGZ32334.1,XP_025262089.1,0,1074,0,1085
TGZ32341.1,XP_011263361.1,6.00E-66,199,9.00E-67,200
TGZ32341.1,XP_011263362.1,2.00E-65,198,3.00E-66,199
TGZ32342.1,XP_011263359.1,0,654,0,632
TGZ32343.1,XP_011263360.1,0,1773,0,1773
TGZ32348.1,XP_011252265.1,0,946,0,946
TGZ32348.1,XP_011252266.1,0,939,0,939
TGZ32348.1,XP_011252267.2,0,948,0,948
TGZ32348.1,XP_011252268.2,0,941,0,941
TGZ32348.1,XP_019882339.1,0,903,0,905
TGZ32352.1,XP_011252276.1,0,1461,0,1461
TGZ32352.1,XP_019882341.1,0,1513,0,1512
TGZ32357.1,XP_011264560.1,5.00E-44,147,2.00E-44,147
TGZ32359.1,XP_011261421.1,0,1721,0,1721
TGZ32360.1,XP_011261422.1,1.00E-117,336,4.00E-118,336
TGZ32365.1,XP_011261428.1,0,796,0,799
TGZ32367.1,XP_011261420.1,0,1482,0,1517
TGZ32369.1,XP_011261436.3,0,619,0,619
TGZ32372.1,XP_011261430.1,0,725,0,725
TGZ32376.1,XP_011261425.1,0,794,0,797
TGZ32376.1,XP_019884076.1,0,794,0,797
TGZ32379.1,XP_011261432.1,0,843,0,875
TGZ32384.1,XP_011261434.1,0,1253,0,1286
TGZ32388.1,XP_011267758.1,2.00E-55,171,6.00E-56,171
TGZ32390.1,XP_011258601.2,0,1969,0,1994
TGZ32391.1,XP_019883510.2,4.00E-113,331,2.00E-113,331
TGZ32393.1,XP_011259841.1,0,657,0,645
TGZ32394.1,XP_019883508.2,0,6084,0,6083
TGZ32395.1,XP_011258520.1,0,582,0,582
TGZ32396.1,XP_011258498.1,0,991,0,991
TGZ32396.1,XP_011258508.1,0,951,0,951
TGZ32398.1,XP_011258478.1,0,682,0,714
TGZ32398.1,XP_011258486.1,0,664,0,695
TGZ32398.1,XP_025264451.1,0,664,0,695
TGZ32399.1,XP_011258438.1,0,937,0,890
TGZ32399.1,XP_011258449.1,0,938,0,890
TGZ32400.1,XP_011258402.1,0,543,0,544
TGZ32400.1,XP_011258410.1,0,543,0,543
TGZ32403.1,XP_011255573.1,0,971,0,971
TGZ32404.1,XP_011255562.2,4.00E-84,264,4.00E-80,253
TGZ32405.1,XP_011255565.1,0,957,0,959
TGZ32406.1,XP_011258533.1,0,647,0,647
TGZ32408.1,XP_011255561.1,0,1005,0,984
TGZ32409.1,XP_011255560.1,3.00E-147,417,1.00E-147,417
TGZ32412.1,XP_011258324.1,0,1097,0,1097
TGZ32414.1,XP_011255553.1,0,1216,0,1211
TGZ32414.1,XP_011255555.1,0,1233,0,1228
TGZ32414.1,XP_011255556.1,0,1233,0,1228
TGZ32414.1,XP_011255559.1,0,1205,0,1202
TGZ32414.1,XP_019882968.1,0,1233,0,1228
TGZ32414.1,XP_025264444.1,0,1233,0,1228
TGZ32414.1,XP_025264445.1,0,1233,0,1228
TGZ32415.1,XP_011255551.1,0,871,0,871
TGZ32416.1,XP_011255549.2,0,1254,0,1252
TGZ32416.1,XP_011255550.2,0,1258,0,1255
TGZ32418.1,XP_011268264.1,2.00E-172,486,4.00E-168,475
TGZ32420.1,XP_025265003.1,6.00E-131,396,2.00E-135,405
TGZ32421.1,XP_011253755.1,0,1031,0,1031
TGZ32423.1,XP_011253737.1,0,1653,0,1685
TGZ32424.1,XP_011263530.1,0,535,0,535
TGZ32425.1,XP_011263529.1,0,2102,0,2067
TGZ32425.1,XP_025266272.1,0,2096,0,2061
TGZ32426.1,XP_011263531.1,2.00E-82,240,6.00E-83,240
TGZ32427.1,XP_011263521.1,0,734,0,734
TGZ32427.1,XP_025266234.1,0,733,0,733
TGZ32428.1,XP_011263524.1,0,735,0,735
TGZ32428.1,XP_011263526.1,0,752,0,752
TGZ32430.1,XP_025266274.1,2.00E-177,515,0,541
TGZ32430.1,XP_025266275.1,0,534,0,561
TGZ32431.1,XP_011263533.1,0,1228,0,1206
TGZ32432.1,XP_019882642.1,0,710,0,710
TGZ32432.1,XP_019882643.1,0,698,0,698
TGZ32434.1,XP_025264977.1,0,2026,0,2026
TGZ32435.1,XP_011253745.1,0,533,0,533
TGZ32435.1,XP_011253746.1,0,528,0,528
TGZ32437.1,XP_011255026.1,0,1100,0,1103
TGZ32437.1,XP_025262956.1,0,1100,0,1103
TGZ32438.1,XP_019884359.2,6.00E-178,523,0,548
TGZ32439.1,XP_011253772.1,0,1360,0,1344
TGZ32440.1,XP_011253770.2,0,1049,0,1073
TGZ32441.1,XP_011265512.1,0,1463,0,1455
TGZ32441.1,XP_011265522.1,0,1455,0,1448
TGZ32442.1,XP_011253778.1,0,575,0,575
TGZ32443.1,XP_011253757.1,0,742,0,781
TGZ32444.1,XP_011253758.1,0,1082,0,1118
TGZ32445.1,XP_011253768.1,0,3319,0,3335
TGZ32445.1,XP_011253769.1,0,3319,0,3335
TGZ32446.1,XP_019882645.2,0,724,0,725
TGZ32447.1,XP_011253762.2,0,732,0,732
TGZ32447.1,XP_011253763.2,0,732,0,732
TGZ32447.1,XP_011253766.2,0,767,0,767
TGZ32447.1,XP_025265008.1,0,762,0,762
TGZ32448.1,XP_011253767.1,3.00E-62,189,1.00E-62,189
TGZ32450.1,XP_011262836.1,3.00E-106,306,1.00E-106,306
TGZ32451.1,XP_025270513.1,0,7932,0,7948
TGZ32452.1,XP_011265472.1,0,501,0,501
TGZ32452.1,XP_011265480.1,0,501,0,501
TGZ32452.1,XP_011265485.1,0,501,0,501
TGZ32452.1,XP_011265491.1,0,501,0,501
TGZ32452.1,XP_025266268.1,0,501,0,501
TGZ32454.1,XP_019884493.1,0,935,0,937
TGZ32455.1,XP_025266114.1,0,508,0,508
TGZ32464.1,XP_011264011.1,0,538,0,537
TGZ32465.1,XP_011264009.1,0,611,0,591
TGZ32466.1,XP_025263047.1,0,546,0,546
TGZ32466.1,XP_025263048.1,0,546,0,546
TGZ32466.1,XP_025263049.1,0,546,0,546
TGZ32466.1,XP_025263050.1,0,546,0,546
TGZ32466.1,XP_025263051.1,0,552,0,552
TGZ32466.1,XP_025263052.1,0,550,0,550
TGZ32466.1,XP_025263053.1,0,556,0,556
TGZ32466.1,XP_025263054.1,0,557,0,557
TGZ32466.1,XP_025263055.1,0,561,0,561
TGZ32466.1,XP_025263056.1,0,546,0,546
TGZ32466.1,XP_025263058.1,0,546,0,546
TGZ32466.1,XP_025263059.1,0,546,0,546
TGZ32466.1,XP_025263060.1,0,546,0,546
TGZ32466.1,XP_025263061.1,0,546,0,546
TGZ32466.1,XP_025263063.1,0,534,0,534
TGZ32466.1,XP_025263064.1,0,547,0,547
TGZ32474.1,XP_011266997.1,7.00E-76,231,1.00E-77,235
TGZ32474.1,XP_019885090.1,3.00E-73,226,2.00E-73,226
TGZ32474.1,XP_025264563.1,1.00E-72,223,5.00E-73,223
TGZ32475.1,XP_019883790.1,2.00E-145,442,3.00E-147,446
TGZ32490.1,XP_011260705.2,4.00E-173,499,2.00E-173,499
TGZ32490.1,XP_019883890.2,4.00E-173,499,2.00E-173,499
TGZ32490.1,XP_019883891.2,4.00E-173,499,2.00E-173,499
TGZ32490.1,XP_019883892.2,4.00E-173,499,2.00E-173,499
TGZ32491.1,XP_025265208.1,0,1486,0,1486
TGZ32492.1,XP_011260123.1,0,791,0,798
TGZ32492.1,XP_011260124.1,0,791,0,798
TGZ32492.1,XP_011260125.1,0,791,0,798
TGZ32493.1,XP_011260129.1,6.00E-137,387,3.00E-137,387
TGZ32493.1,XP_025265203.1,3.00E-130,370,3.00E-130,369
TGZ32493.1,XP_025265204.1,3.00E-130,370,3.00E-130,369
TGZ32493.1,XP_025265205.1,3.00E-130,370,3.00E-130,369
TGZ32493.1,XP_025265206.1,3.00E-130,370,3.00E-130,369
TGZ32495.1,XP_025265209.1,0,1279,0,1260
TGZ32495.1,XP_025265210.1,0,1276,0,1257
TGZ32522.1,XP_011251247.1,0,1414,0,1410
TGZ32522.1,XP_011251248.1,0,1368,0,1364
TGZ32525.1,XP_011262458.1,0,1815,0,1815
TGZ32525.1,XP_025261796.1,0,1768,0,1768
TGZ32530.1,XP_025265396.1,0,2648,0,2645
TGZ32531.1,XP_011251231.1,0,2009,0,2007
TGZ32531.1,XP_011251232.1,0,2014,0,2012
TGZ32531.1,XP_025265317.1,0,2010,0,2008
TGZ32537.1,XP_025265273.1,0,3048,0,2969
TGZ32537.1,XP_025265274.1,0,3048,0,2969
TGZ32537.1,XP_025265275.1,0,3055,0,2976
TGZ32538.1,XP_011251262.1,0,766,0,786
TGZ32539.1,XP_011251260.2,0,1554,0,1536
TGZ32539.1,XP_025265309.1,0,1548,0,1531
TGZ32539.1,XP_025265310.1,0,1517,0,1501
TGZ32542.1,XP_011251249.1,3.00E-159,446,7.00E-167,464
TGZ32542.1,XP_011251250.1,3.00E-159,446,7.00E-167,464
TGZ32543.1,XP_011251251.1,0,1153,0,1177
TGZ32543.1,XP_019882141.1,0,1150,0,1174
TGZ32545.1,XP_011251244.1,0,1001,0,1003
TGZ32545.1,XP_011251245.1,0,1002,0,1002
TGZ32545.1,XP_011251246.1,0,1022,0,1022
TGZ32547.1,XP_011262454.1,1.00E-71,213,4.00E-72,213
TGZ32548.1,XP_011262498.2,0,1084,0,1074
TGZ32549.1,XP_011262457.2,0,1441,0,1453
TGZ32550.1,XP_011262455.1,0,1449,0,1436
TGZ32551.1,XP_011262505.1,0,694,0,694
TGZ32551.1,XP_025261798.1,0,687,0,687
TGZ32552.1,XP_011262465.1,0,906,0,911
TGZ32552.1,XP_011262467.1,0,900,0,903
TGZ32552.1,XP_025261789.1,0,903,0,907
TGZ32552.1,XP_025261790.1,0,903,0,907
TGZ32552.1,XP_025261791.1,0,903,0,907
TGZ32552.1,XP_025261792.1,0,903,0,907
TGZ32552.1,XP_025261793.1,0,903,0,907
TGZ32553.1,XP_011262463.1,0,702,0,703
TGZ32554.1,XP_011251228.1,0,712,0,691
TGZ32555.1,XP_011262462.1,0,769,0,764
TGZ32556.1,XP_011251225.1,3.00E-153,434,2.00E-153,434
TGZ32559.1,XP_025261772.1,0,877,0,877
TGZ32560.1,XP_019884271.1,0,544,0,526
TGZ32560.1,XP_019884272.1,0,544,0,526
TGZ32560.1,XP_025261773.1,0,555,0,536
TGZ32560.1,XP_025261774.1,0,555,0,536
TGZ32560.1,XP_025261775.1,0,544,0,526
TGZ32561.1,XP_011251226.2,0,2492,0,2487
TGZ32561.1,XP_011251227.2,0,2486,0,2480
TGZ32561.1,XP_019882139.2,0,2446,0,2444
TGZ32587.1,XP_011266116.1,0,519,0,519
TGZ32587.1,XP_011266117.1,0,524,0,524
TGZ32589.1,XP_011266081.1,0,689,0,698
TGZ32590.1,XP_011266078.1,0,900,0,889
TGZ32590.1,XP_011266080.1,0,876,0,875
TGZ32591.1,XP_019884928.1,1.00E-137,395,6.00E-138,395
TGZ32591.1,XP_025269682.1,1.00E-137,395,6.00E-138,395
TGZ32592.1,XP_011266105.1,0,595,0,595
TGZ32592.1,XP_019884936.1,0,602,0,602
TGZ32593.1,XP_025269624.1,0,932,0,987
TGZ32595.1,XP_011266077.1,0,1239,0,1243
TGZ32605.1,XP_011266101.1,0,1222,0,1222
TGZ32605.1,XP_011266102.1,0,1222,0,1222
TGZ32605.1,XP_011266104.1,0,1224,0,1224
TGZ32605.1,XP_025269648.1,0,1222,0,1222
TGZ32605.1,XP_025269649.1,0,1222,0,1222
TGZ32635.1,XP_011255025.1,1.00E-36,134,4.00E-37,134
TGZ32636.1,XP_011264287.1,0,694,0,694
TGZ32637.1,XP_011264286.1,0,1075,0,1055
TGZ32638.1,XP_011264285.2,5.00E-75,223,1.00E-76,226
TGZ32639.1,XP_011264282.1,0,1350,0,1353
TGZ32639.1,XP_011264283.1,0,1350,0,1352
TGZ32641.1,XP_011264281.1,0,761,0,738
TGZ32641.1,XP_025271041.1,0,761,0,738
TGZ32641.1,XP_025271042.1,0,761,0,738
TGZ32642.1,XP_011264280.1,0,696,0,723
TGZ32644.1,XP_019884623.1,0,556,0,550
TGZ32645.1,XP_011264278.1,1.00E-140,419,8.00E-136,406
TGZ32646.1,XP_011264272.1,0,621,0,622
TGZ32649.1,XP_011264279.1,0,553,0,571
TGZ32652.1,XP_025265627.1,7.00E-35,122,4.00E-35,122
TGZ32653.1,XP_011264273.1,0,2199,0,2197
TGZ32698.1,XP_019883752.2,0,553,0,553
TGZ32698.1,XP_025263859.1,0,553,0,553
TGZ32699.1,XP_011259966.1,6.00E-144,409,3.00E-144,409
TGZ32702.1,XP_011259965.1,3.00E-99,286,1.00E-99,286
TGZ32706.1,XP_011263289.1,0,637,0,653
TGZ32710.1,XP_011260509.1,0,1377,0,1298
TGZ32711.1,XP_011264186.1,0,657,0,658
TGZ32712.1,XP_011260510.1,2.00E-113,331,5.00E-114,331
TGZ32713.1,XP_019883849.2,0,1370,0,1312
TGZ32715.1,XP_011268691.1,1.00E-89,271,6.00E-89,268
TGZ32716.1,XP_011258587.1,0,2736,0,2759
TGZ32716.1,XP_011258589.1,0,2726,0,2746
TGZ32716.1,XP_011258590.1,0,2744,0,2763
TGZ32716.1,XP_011258591.1,0,2699,0,2722
TGZ32716.1,XP_011258592.1,0,2623,0,2639
TGZ32717.1,XP_011258578.1,1.00E-82,242,4.00E-73,217
TGZ32718.1,XP_011258579.1,8.00E-136,385,3.00E-136,385
TGZ32718.1,XP_011258581.1,8.00E-136,385,3.00E-136,385
TGZ32718.1,XP_011258582.1,8.00E-136,385,3.00E-136,385
TGZ32718.1,XP_025263946.1,8.00E-136,385,3.00E-136,385
TGZ32719.1,XP_011258584.1,0,526,0,521
TGZ32721.1,XP_011258575.1,0,576,0,555
TGZ32721.1,XP_011258576.1,0,572,0,552
TGZ32721.1,XP_025263800.1,0,580,0,560
TGZ32723.1,XP_025263797.1,0,591,0,590
TGZ32723.1,XP_025263798.1,0,591,0,592
TGZ32723.1,XP_025263799.1,0,572,0,572
TGZ32724.1,XP_011263320.1,2.00E-67,206,7.00E-68,206
TGZ32725.1,XP_011258577.1,0,1143,0,1143
TGZ32725.1,XP_025263850.1,0,1143,0,1143
TGZ32726.1,XP_025263785.1,0,851,0,849
TGZ32726.1,XP_025263786.1,0,857,0,855
TGZ32727.1,XP_011258380.1,4.00E-128,375,1.00E-121,357
TGZ32727.1,XP_025263787.1,4.00E-128,375,1.00E-121,357
TGZ32729.1,XP_011258376.1,0,578,0,578
TGZ32729.1,XP_011258377.1,0,578,0,578
TGZ32731.1,XP_025270360.1,0,1318,0,1244
TGZ32731.1,XP_025270361.1,0,1318,0,1244
TGZ32731.1,XP_025270362.1,0,1318,0,1244
TGZ32731.1,XP_025270363.1,0,1318,0,1244
TGZ32732.1,XP_011258386.1,0,705,0,728
TGZ32732.1,XP_011258387.1,0,705,0,728
TGZ32732.1,XP_011258388.1,0,705,0,728
TGZ32732.1,XP_011258389.1,0,705,0,728
TGZ32733.1,XP_011269616.1,0,792,0,793
TGZ32734.1,XP_011263367.1,4.00E-116,331,1.00E-116,331
TGZ32735.1,XP_011263291.1,0,1076,0,1047
TGZ32735.1,XP_011263292.1,0,1076,0,1047
TGZ32735.1,XP_011263293.1,0,1042,0,1013
TGZ32735.1,XP_011263295.1,0,1038,0,1010
TGZ32735.1,XP_011263296.1,0,1038,0,1010
TGZ32738.1,XP_025265777.1,0,701,0,701
TGZ32738.1,XP_025269756.1,0,705,0,705
TGZ32739.1,XP_011266766.1,1.00E-35,124,1.00E-32,115
TGZ32740.1,XP_011266767.1,4.00E-173,484,2.00E-173,484
TGZ32741.1,XP_011266768.1,2.00E-139,391,7.00E-140,391
TGZ32741.1,XP_025262317.1,8.00E-135,380,4.00E-135,380
TGZ32741.1,XP_025262318.1,3.00E-135,380,1.00E-135,380
TGZ32741.1,XP_025262319.1,3.00E-135,380,1.00E-135,380
TGZ32741.1,XP_025262320.1,3.00E-135,380,1.00E-135,380
TGZ32746.1,XP_025270277.1,1.00E-144,409,5.00E-145,409
TGZ32748.1,XP_025263772.1,3.00E-63,204,1.00E-63,204
TGZ32750.1,XP_011264663.2,0,1355,0,1355
TGZ32750.1,XP_011264664.2,0,1404,0,1404
TGZ32752.1,XP_011263316.1,2.00E-127,359,7.00E-128,359
TGZ32752.1,XP_011263317.1,2.00E-127,359,7.00E-128,359
TGZ32755.1,XP_011263308.1,9.00E-147,414,4.00E-147,414
TGZ32758.1,XP_011263318.1,0,600,0,600
TGZ32758.1,XP_025263967.1,0,599,0,599
TGZ32758.1,XP_025263968.1,0,599,0,599
TGZ32762.1,XP_011259961.1,0,1014,0,998
TGZ32766.1,XP_011259960.1,0,511,0,509
TGZ32767.1,XP_011259964.1,4.00E-123,352,2.00E-123,352
TGZ32768.1,XP_011259962.1,0,730,0,809
TGZ32768.1,XP_011259963.1,0,729,0,723
TGZ32770.1,XP_011259958.1,3.00E-114,326,1.00E-114,326
TGZ32770.1,XP_025263863.1,3.00E-114,326,1.00E-114,326
TGZ32771.1,XP_011261660.1,0,533,0,519
TGZ32772.1,XP_019883528.1,0,1203,0,1203
TGZ32773.1,XP_011258593.1,5.00E-152,431,2.00E-152,431
TGZ32773.1,XP_025263792.1,5.00E-152,431,2.00E-152,431
TGZ32775.1,XP_025267761.1,0,577,0,577
TGZ32776.1,XP_011258595.1,9.00E-172,486,4.00E-172,486
TGZ32777.1,XP_011258596.1,4.00E-107,308,1.00E-107,308
TGZ32778.1,XP_011258598.1,0,607,0,602
TGZ32779.1,XP_025262683.1,0,691,0,688
TGZ32779.1,XP_025262686.1,0,691,0,688
TGZ32779.1,XP_025262688.1,0,684,0,679
TGZ32779.1,XP_025262689.1,0,685,0,682
TGZ32779.1,XP_025262690.1,0,661,0,656
TGZ32779.1,XP_025262691.1,0,657,0,652
TGZ32779.1,XP_025262692.1,0,660,0,655
TGZ32781.1,XP_011269621.1,4.00E-56,177,2.00E-56,177
TGZ32782.1,XP_011269617.1,0,850,0,850
TGZ32782.1,XP_019885595.1,0,835,0,835
TGZ32783.1,XP_011269618.1,0,1334,0,1334
TGZ32784.1,XP_011260006.1,2.00E-122,353,6.00E-123,353
TGZ32784.1,XP_011260007.2,2.00E-122,352,9.00E-123,352
TGZ32784.1,XP_011260008.1,6.00E-122,350,2.00E-122,350
TGZ32784.1,XP_011260009.1,6.00E-122,350,2.00E-122,350
TGZ32784.1,XP_011260010.1,6.00E-122,350,2.00E-122,350
TGZ32787.1,XP_025263760.1,0,4902,0,4902
TGZ32791.1,XP_011258597.1,0,688,0,688
TGZ32792.1,XP_011263309.1,0,816,0,816
TGZ32792.1,XP_011263310.1,0,814,0,813
TGZ32793.1,XP_011263315.1,0,2060,0,2061
TGZ32794.1,XP_025265836.1,4.00E-73,224,5.00E-71,218
TGZ32803.1,XP_011266758.1,0,2493,0,2496
TGZ32803.1,XP_011266759.1,0,2493,0,2496
TGZ32803.1,XP_011266760.1,0,2462,0,2464
TGZ32803.1,XP_011266761.1,0,2419,0,2423
TGZ32804.1,XP_011269619.1,0,543,0,543
TGZ32807.1,XP_011263298.1,0,1055,0,1055
TGZ32807.1,XP_011263299.1,0,1040,0,1040
TGZ32807.1,XP_011263300.1,0,1064,0,1064
TGZ32810.1,XP_011268689.1,9.00E-114,327,4.00E-114,327
TGZ32811.1,XP_011268692.1,0,904,0,957
TGZ32811.1,XP_011268693.1,0,902,0,956
TGZ32811.1,XP_011268694.1,0,902,0,956
TGZ32812.1,XP_011260012.2,0,880,0,880
TGZ32814.1,XP_011259996.1,5.00E-66,199,2.00E-66,199
TGZ32815.1,XP_011261661.1,0,2379,0,2380
TGZ32816.1,XP_011261665.1,0,788,0,788
TGZ32816.1,XP_025270270.1,0,788,0,788
TGZ32816.1,XP_025270271.1,0,788,0,788
TGZ32817.1,XP_011261667.1,0,1724,0,1687
TGZ32817.1,XP_011261669.1,0,1724,0,1687
TGZ32817.1,XP_011261670.1,0,1697,0,1660
TGZ32817.1,XP_011261671.1,0,1688,0,1650
TGZ32817.1,XP_019884105.1,0,1724,0,1687
TGZ32819.1,XP_011258412.1,0,1009,0,1009
TGZ32820.1,XP_011258375.1,0,839,0,858
TGZ32849.1,XP_025266889.1,3.00E-123,356,1.00E-123,356
