cflo,clonal ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011250845.1,XP_026826080.1,0,1080,0,1066
XP_011250845.1,XP_026826081.1,0,1080,0,1066
XP_011250845.1,XP_026826082.1,0,1088,0,1075
XP_011250845.1,XP_026826083.1,0,1088,0,1076
XP_011250845.1,XP_026826084.1,0,1050,0,1037
XP_011250845.1,XP_026826085.1,0,1059,0,1046
XP_011250846.1,XP_026826079.1,0,1052,0,1038
XP_011250846.1,XP_026826080.1,0,1052,0,1038
XP_011250846.1,XP_026826081.1,0,1052,0,1039
XP_011250846.1,XP_026826082.1,0,1060,0,1048
XP_011250846.1,XP_026826083.1,0,1060,0,1048
XP_011250846.1,XP_026826084.1,0,1064,0,1051
XP_011250846.1,XP_026826085.1,0,1071,0,1060
XP_011250847.3,XP_026831335.1,4.00E-118,338,4.00E-118,338
XP_011250847.3,XP_026831336.1,4.00E-118,338,4.00E-118,338
XP_011250848.1,XP_026826079.1,0,1050,0,1037
XP_011250848.1,XP_026826080.1,0,1050,0,1037
XP_011250848.1,XP_026826081.1,0,1050,0,1038
XP_011250848.1,XP_026826082.1,0,1058,0,1046
XP_011250848.1,XP_026826083.1,0,1059,0,1046
XP_011250848.1,XP_026826084.1,0,1057,0,1045
XP_011250848.1,XP_026826085.1,0,1066,0,1053
XP_011250849.1,XP_026826087.1,0,984,0,962
XP_011250849.1,XP_026826088.1,0,984,0,962
XP_011250849.1,XP_026826090.1,0,984,0,962
XP_011250849.1,XP_026826091.1,0,983,0,963
XP_011250849.1,XP_026826092.1,0,983,0,963
XP_011250849.1,XP_026826093.1,0,983,0,963
XP_011250849.1,XP_026826094.1,0,983,0,963
XP_011250850.1,XP_026826086.1,0,984,0,983
XP_011250852.1,XP_026826087.1,0,983,0,961
XP_011250852.1,XP_026826088.1,0,983,0,961
XP_011250852.1,XP_026826090.1,0,983,0,961
XP_011250852.1,XP_026826091.1,0,1008,0,986
XP_011250852.1,XP_026826092.1,0,1008,0,986
XP_011250852.1,XP_026826093.1,0,1008,0,986
XP_011250852.1,XP_026826094.1,0,1008,0,986
XP_011250853.1,XP_011345649.1,5.00E-111,342,2.00E-81,265
XP_011250856.1,XP_011345652.1,2.00E-131,370,2.00E-131,370
XP_011250858.1,XP_011345654.1,0,1988,0,1993
XP_011250858.1,XP_011345655.1,0,1984,0,1989
XP_011250859.1,XP_011345653.1,0,2678,0,2698
XP_011250859.1,XP_019888758.1,0,2657,0,2677
XP_011250859.1,XP_019888759.1,0,2637,0,2658
XP_011250859.1,XP_019888760.1,0,2616,0,2644
XP_011250860.1,XP_011345653.1,0,2664,0,2684
XP_011250860.1,XP_019888758.1,0,2643,0,2661
XP_011250860.1,XP_019888759.1,0,2624,0,2645
XP_011250860.1,XP_019888760.1,0,2603,0,2630
XP_011250861.1,XP_011345653.1,0,2657,0,2677
XP_011250861.1,XP_019888758.1,0,2664,0,2682
XP_011250861.1,XP_019888759.1,0,2627,0,2649
XP_011250861.1,XP_019888760.1,0,2622,0,2645
XP_011250862.1,XP_011345653.1,0,2639,0,2657
XP_011250862.1,XP_019888758.1,0,2627,0,2649
XP_011250862.1,XP_019888759.1,0,2645,0,2665
XP_011250862.1,XP_019888760.1,0,2620,0,2644
XP_011250863.1,XP_011345653.1,0,2622,0,2636
XP_011250863.1,XP_019888758.1,0,2623,0,2642
XP_011250863.1,XP_019888759.1,0,2623,0,2641
XP_011250863.1,XP_019888760.1,0,2627,0,2651
XP_011250864.1,XP_011345657.1,6.00E-87,254,5.00E-88,257
XP_011250865.2,XP_026826524.1,0,4225,0,4283
XP_011250870.1,XP_011332529.1,0,1530,0,1530
XP_011250870.1,XP_011332530.1,0,1555,0,1555
XP_011250870.1,XP_011332532.1,0,1493,0,1493
XP_011250870.1,XP_011332533.1,0,1518,0,1518
XP_011250871.1,XP_011332529.1,0,1552,0,1552
XP_011250871.1,XP_011332530.1,0,1530,0,1530
XP_011250871.1,XP_011332532.1,0,1517,0,1517
XP_011250871.1,XP_011332533.1,0,1493,0,1493
XP_011250872.1,XP_011332529.1,0,1507,0,1507
XP_011250872.1,XP_011332530.1,0,1532,0,1532
XP_011250872.1,XP_011332532.1,0,1498,0,1498
XP_011250872.1,XP_011332533.1,0,1523,0,1523
XP_011250873.1,XP_011332529.1,0,1493,0,1493
XP_011250873.1,XP_011332530.1,0,1518,0,1518
XP_011250873.1,XP_011332532.1,0,1503,0,1503
XP_011250873.1,XP_011332533.1,0,1528,0,1528
XP_011250874.1,XP_011332534.1,0,515,0,515
XP_011250874.1,XP_011332536.1,0,515,0,515
XP_011250874.1,XP_011332537.1,0,507,0,507
XP_011250874.1,XP_011332538.1,0,507,0,507
XP_011250875.1,XP_011332534.1,3.00E-180,501,3.00E-180,501
XP_011250875.1,XP_011332536.1,2.00E-180,501,2.00E-180,501
XP_011250875.1,XP_011332537.1,2.00E-178,495,2.00E-178,495
XP_011250875.1,XP_011332538.1,2.00E-178,495,2.00E-178,495
XP_011250876.1,XP_011332534.1,0,509,0,509
XP_011250876.1,XP_011332536.1,0,509,0,509
XP_011250876.1,XP_011332537.1,0,507,0,507
XP_011250876.1,XP_011332538.1,0,507,0,507
XP_011250877.1,XP_011332534.1,0,509,0,509
XP_011250877.1,XP_011332536.1,0,509,0,509
XP_011250877.1,XP_011332537.1,0,507,0,507
XP_011250877.1,XP_011332538.1,0,507,0,507
XP_011250878.1,XP_011338010.2,1.00E-150,424,2.00E-150,424
XP_011250879.1,XP_011337052.1,0,1007,0,1007
XP_011250879.1,XP_011337053.1,0,1007,0,1007
XP_011250880.1,XP_011332540.1,1.00E-89,269,2.00E-89,269
XP_011250881.1,XP_019886308.2,0,1904,0,1894
XP_011250886.1,XP_011332544.1,2.00E-49,163,6.00E-55,177
XP_011250887.1,XP_011337052.1,0,1007,0,1007
XP_011250887.1,XP_011337053.1,0,1007,0,1007
XP_011250891.1,XP_011337052.1,0,1007,0,1007
XP_011250891.1,XP_011337053.1,0,1007,0,1007
XP_011250896.1,XP_011333408.1,0,1093,0,1092
XP_011250897.1,XP_011333409.1,0,920,0,919
XP_011250897.1,XP_011333410.1,0,920,0,919
XP_011250900.1,XP_011333402.1,0,954,0,954
XP_011250901.1,XP_011333404.1,0,1268,0,1239
XP_011250902.1,XP_011333405.2,0,1532,0,1466
XP_011250902.1,XP_026823933.1,0,1532,0,1466
XP_011250904.1,XP_011333405.2,0,1532,0,1466
XP_011250904.1,XP_026823933.1,0,1532,0,1466
XP_011250905.1,XP_011333400.1,6.00E-84,249,8.00E-82,244
XP_011250905.1,XP_011333401.1,2.00E-81,243,1.00E-79,238
XP_011250906.1,XP_011333399.1,0,681,0,681
XP_011250907.1,XP_011333399.1,0,681,0,681
XP_011250908.1,XP_011333399.1,0,681,0,681
XP_011250911.1,XP_011333399.1,0,681,0,681
XP_011250912.2,XP_019886467.1,2.00E-133,380,2.00E-140,398
XP_011250912.2,XP_026824018.1,2.00E-133,380,2.00E-140,398
XP_011250912.2,XP_026824019.1,2.00E-133,380,2.00E-140,398
XP_011250912.2,XP_026824020.1,2.00E-133,380,2.00E-140,398
XP_011250913.1,XP_011333397.1,0,573,0,616
XP_011250914.1,XP_011333392.1,0,630,0,655
XP_011250916.1,XP_011333393.1,0,616,0,634
XP_011250917.1,XP_011333394.1,0,755,0,732
XP_011250918.1,XP_011333396.1,6.00E-118,334,6.00E-118,334
XP_011250919.1,XP_011333390.1,0,827,0,838
XP_011250920.2,XP_011333391.1,0,669,0,658
XP_011250921.2,XP_011333379.1,0,1561,0,1526
XP_011250921.2,XP_011333380.1,0,1561,0,1526
XP_011250921.2,XP_011333382.1,0,1523,0,1489
XP_011250921.2,XP_011333383.1,0,1501,0,1467
XP_011250921.2,XP_011333384.1,0,1539,0,1539
XP_011250924.2,XP_011333379.1,0,1561,0,1526
XP_011250924.2,XP_011333380.1,0,1561,0,1526
XP_011250924.2,XP_011333382.1,0,1523,0,1489
XP_011250924.2,XP_011333383.1,0,1501,0,1467
XP_011250924.2,XP_011333384.1,0,1539,0,1539
XP_011250926.2,XP_011333381.1,0,1592,0,1592
XP_011250926.2,XP_019886428.1,0,1520,0,1487
XP_011250927.2,XP_011333379.1,0,1523,0,1488
XP_011250927.2,XP_011333380.1,0,1523,0,1488
XP_011250927.2,XP_011333382.1,0,1532,0,1498
XP_011250927.2,XP_011333383.1,0,1462,0,1428
XP_011250927.2,XP_011333384.1,0,1502,0,1502
XP_011250927.2,XP_011333388.1,0,1472,0,1439
XP_011250927.2,XP_019886428.1,0,1461,0,1426
XP_011250928.2,XP_011333379.1,0,1500,0,1466
XP_011250928.2,XP_011333380.1,0,1500,0,1466
XP_011250928.2,XP_011333382.1,0,1462,0,1428
XP_011250928.2,XP_011333383.1,0,1513,0,1479
XP_011250928.2,XP_011333388.1,0,1474,0,1441
XP_011250929.1,XP_011333379.1,0,1539,0,1539
XP_011250929.1,XP_011333380.1,0,1539,0,1539
XP_011250929.1,XP_011333382.1,0,1501,0,1501
XP_011250929.1,XP_011333383.1,0,1479,0,1479
XP_011250929.1,XP_011333384.1,0,1537,0,1537
XP_011250930.2,XP_011333385.1,0,1445,0,1410
XP_011250930.2,XP_011333386.1,0,1408,0,1372
XP_011250931.2,XP_011333385.1,0,1408,0,1372
XP_011250931.2,XP_011333386.1,0,1417,0,1382
XP_011250932.2,XP_026824522.1,0,1286,0,1286
XP_011250937.1,XP_011338555.1,3.00E-132,372,3.00E-132,372
XP_011250941.1,XP_011349635.1,0,931,0,931
XP_011250942.2,XP_011349633.2,0,3743,0,3731
XP_011250942.2,XP_011349634.2,0,3743,0,3731
XP_011250943.2,XP_011349633.2,0,3735,0,3726
XP_011250943.2,XP_011349634.2,0,3735,0,3726
XP_011250944.1,XP_011336211.2,0,1336,0,1336
XP_011250945.1,XP_011336213.2,1.00E-141,400,1.00E-141,400
XP_011250946.1,XP_011336214.1,0,1097,0,1112
XP_011250947.1,XP_011336214.1,0,1060,0,1060
XP_011250948.1,XP_011343423.1,0,906,0,906
XP_011250950.1,XP_011336204.1,2.00E-56,172,2.00E-56,172
XP_011250951.1,XP_011336204.1,3.00E-56,172,3.00E-56,172
XP_011250952.1,XP_011336206.1,0,1247,0,1233
XP_011250952.1,XP_011336207.1,0,1247,0,1233
XP_011250952.1,XP_011336208.1,0,1247,0,1233
XP_011250952.1,XP_011336210.1,0,1189,0,1172
XP_011250952.1,XP_026829729.1,0,1192,0,1176
XP_011250953.1,XP_011336206.1,0,1190,0,1172
XP_011250953.1,XP_011336207.1,0,1190,0,1172
XP_011250953.1,XP_011336208.1,0,1190,0,1172
XP_011250953.1,XP_011336210.1,0,1189,0,1172
XP_011250953.1,XP_026829729.1,0,1185,0,1170
XP_011250954.1,XP_011336206.1,0,1190,0,1172
XP_011250954.1,XP_011336207.1,0,1190,0,1172
XP_011250954.1,XP_011336208.1,0,1190,0,1172
XP_011250954.1,XP_011336210.1,0,1189,0,1172
XP_011250954.1,XP_026829729.1,0,1185,0,1170
XP_011250955.2,XP_011336389.2,0,1197,0,1231
XP_011250955.2,XP_011336390.2,0,1171,0,1202
XP_011250955.2,XP_026829353.1,0,1179,0,1210
XP_011250957.2,XP_011336390.2,0,1122,0,1151
XP_011250957.2,XP_026829353.1,0,1129,0,1158
XP_011250958.1,XP_011343507.1,0,891,0,891
XP_011250959.2,XP_026829728.1,0,2421,0,2395
XP_011250961.1,XP_011336392.2,0,528,0,536
XP_011250961.1,XP_011336393.2,0,528,0,536
XP_011250962.1,XP_011336392.2,0,528,0,536
XP_011250962.1,XP_011336393.2,0,528,0,536
XP_011250963.1,XP_011336388.1,3.00E-111,317,3.00E-111,317
XP_011250964.1,XP_011336387.1,5.00E-77,228,5.00E-77,228
XP_011250965.1,XP_011349630.1,9.00E-120,347,7.00E-121,350
XP_011250965.1,XP_011349631.1,1.00E-120,349,9.00E-122,352
XP_011250966.1,XP_011349630.1,7.00E-115,334,7.00E-116,337
XP_011250966.1,XP_011349631.1,5.00E-115,334,4.00E-116,337
XP_011250970.1,XP_011348970.1,0,3345,0,3356
XP_011250970.1,XP_011348971.1,0,3201,0,3213
XP_011250974.1,XP_011338523.1,0,878,0,888
XP_011250977.1,XP_011338522.1,2.00E-132,374,1.00E-124,354
XP_011250978.1,XP_011348970.1,0,3338,0,3350
XP_011250978.1,XP_011348971.1,0,3194,0,3207
XP_011250979.1,XP_011338517.1,0,747,0,748
XP_011250980.1,XP_011338518.1,0,693,0,694
XP_011250980.1,XP_011338519.1,0,693,0,694
XP_011250984.1,XP_011338514.1,0,1092,0,1099
XP_011250985.1,XP_011338514.1,0,1092,0,1099
XP_011250986.1,XP_011338511.1,4.00E-121,344,4.00E-121,344
XP_011250986.1,XP_026830409.1,4.00E-121,344,4.00E-121,344
XP_011250987.1,XP_011348971.1,0,3133,0,3143
XP_011250988.1,XP_011338510.1,0,1683,0,1683
XP_011250989.1,XP_011338506.1,0,530,0,530
XP_011250989.1,XP_011338507.1,0,530,0,530
XP_011250989.1,XP_011338508.1,0,535,0,535
XP_011250990.1,XP_011338503.1,0,1130,0,1130
XP_011250990.1,XP_011338504.1,0,1130,0,1130
XP_011250990.1,XP_019887414.1,0,1130,0,1130
XP_011250991.1,XP_011338501.1,0,593,0,593
XP_011250992.2,XP_026830421.1,0,839,0,839
XP_011250992.2,XP_026830422.1,0,839,0,839
XP_011250994.1,XP_011345005.2,0,1082,0,1108
XP_011250994.1,XP_011345013.2,0,1082,0,1108
XP_011250994.1,XP_011345022.2,0,1085,0,1112
XP_011250994.1,XP_011345032.2,0,1090,0,1118
XP_011250994.1,XP_011345041.2,0,1094,0,1121
XP_011250994.1,XP_019888665.2,0,1082,0,1108
XP_011250994.1,XP_019888667.2,0,1082,0,1108
XP_011250995.1,XP_011348970.1,0,3203,0,3212
XP_011250995.1,XP_011348971.1,0,3233,0,3244
XP_011250998.2,XP_011344985.1,7.00E-118,340,2.00E-108,317
XP_011250999.1,XP_011338499.1,2.00E-171,496,4.00E-174,503
XP_011251000.1,XP_011345058.1,9.00E-122,347,9.00E-122,347
XP_011251004.1,XP_011331700.1,0,2356,0,2448
XP_011251004.1,XP_011331702.1,0,2308,0,2392
XP_011251004.1,XP_011331703.1,0,2308,0,2394
XP_011251005.1,XP_011331700.1,0,2361,0,2450
XP_011251005.1,XP_011331702.1,0,2308,0,2393
XP_011251005.1,XP_011331703.1,0,2309,0,2394
XP_011251007.1,XP_011331700.1,0,2300,0,2380
XP_011251007.1,XP_011331702.1,0,2298,0,2385
XP_011251007.1,XP_011331703.1,0,2300,0,2387
XP_011251008.1,XP_011331700.1,0,2305,0,2380
XP_011251008.1,XP_011331702.1,0,2340,0,2435
XP_011251008.1,XP_011331703.1,0,2303,0,2388
XP_011251010.1,XP_011331700.1,0,2302,0,2382
XP_011251010.1,XP_011331702.1,0,2300,0,2389
XP_011251010.1,XP_011331703.1,0,2311,0,2396
XP_011251011.1,XP_011331714.1,0,830,0,823
XP_011251012.1,XP_011331714.1,0,830,0,823
XP_011251013.1,XP_011331707.1,0,1217,0,1229
XP_011251014.2,XP_011331708.1,1.00E-103,305,7.00E-102,300
XP_011251014.2,XP_011331710.1,1.00E-103,305,7.00E-102,300
XP_011251014.2,XP_011331712.1,1.00E-103,305,7.00E-102,300
XP_011251014.2,XP_019886189.1,1.00E-103,305,7.00E-102,300
XP_011251015.1,XP_011331713.1,2.00E-70,212,2.00E-70,212
XP_011251016.1,XP_011331715.2,6.00E-106,305,8.00E-106,305
XP_011251017.2,XP_011331716.1,7.00E-149,419,6.00E-150,421
XP_011251018.1,XP_011330375.1,0,2734,0,2749
XP_011251018.1,XP_011330376.1,0,2715,0,2727
XP_011251019.1,XP_011330377.1,3.00E-128,362,3.00E-128,362
XP_011251019.1,XP_011330378.1,3.00E-128,362,3.00E-128,362
XP_011251020.1,XP_011352103.1,0,1943,0,1916
XP_011251020.1,XP_011352104.1,0,1893,0,1865
XP_011251020.1,XP_011352106.1,0,1893,0,1865
XP_011251020.1,XP_011352107.1,0,1963,0,1934
XP_011251020.1,XP_026831222.1,0,1893,0,1865
XP_011251021.1,XP_011348976.1,0,776,0,776
XP_011251021.1,XP_011348977.1,0,776,0,776
XP_011251021.1,XP_011348978.1,0,776,0,776
XP_011251021.1,XP_011348979.1,0,776,0,776
XP_011251022.1,XP_011330379.2,1.00E-136,388,1.00E-136,388
XP_011251024.1,XP_011330380.2,0,1835,0,1835
XP_011251024.1,XP_011330381.2,0,1830,0,1830
XP_011251024.1,XP_011330382.2,0,1806,0,1806
XP_011251025.1,XP_011330380.2,0,1835,0,1835
XP_011251025.1,XP_011330381.2,0,1830,0,1830
XP_011251025.1,XP_011330382.2,0,1806,0,1806
XP_011251026.1,XP_011330380.2,0,1830,0,1830
XP_011251026.1,XP_011330381.2,0,1834,0,1834
XP_011251026.1,XP_011330382.2,0,1800,0,1800
XP_011251027.1,XP_011330380.2,0,1806,0,1806
XP_011251027.1,XP_011330381.2,0,1800,0,1800
XP_011251027.1,XP_011330382.2,0,1816,0,1816
XP_011251028.1,XP_011330389.1,0,854,0,854
XP_011251029.1,XP_011330384.1,8.00E-54,168,1.00E-53,168
XP_011251030.1,XP_011330387.1,5.00E-155,436,6.00E-146,413
XP_011251034.1,XP_011348974.1,0,1301,0,1301
XP_011251034.1,XP_026829142.1,0,1316,0,1316
XP_011251034.1,XP_026829143.1,0,1306,0,1306
XP_011251034.1,XP_026829145.1,0,1357,0,1357
XP_011251034.1,XP_026829146.1,0,1347,0,1347
XP_011251035.1,XP_011330394.1,0,1604,0,1620
XP_011251035.1,XP_011330395.1,0,1561,0,1575
XP_011251036.1,XP_011330394.1,0,1560,0,1574
XP_011251036.1,XP_011330395.1,0,1576,0,1590
XP_011251037.1,XP_011330401.1,2.00E-174,486,2.00E-174,486
XP_011251038.1,XP_011330398.2,4.00E-177,501,0,516
XP_011251038.1,XP_011330400.2,4.00E-177,501,0,516
XP_011251038.1,XP_019885909.2,8.00E-177,500,0,517
XP_011251038.1,XP_019885910.2,4.00E-177,501,0,516
XP_011251038.1,XP_026829701.1,4.00E-177,501,0,516
XP_011251039.1,XP_011330398.2,4.00E-177,501,0,516
XP_011251039.1,XP_011330400.2,4.00E-177,501,0,516
XP_011251039.1,XP_019885909.2,8.00E-177,500,0,517
XP_011251039.1,XP_019885910.2,4.00E-177,501,0,516
XP_011251039.1,XP_026829701.1,4.00E-177,501,0,516
XP_011251040.1,XP_011330398.2,4.00E-177,501,0,516
XP_011251040.1,XP_011330400.2,4.00E-177,501,0,516
XP_011251040.1,XP_019885909.2,8.00E-177,500,0,517
XP_011251040.1,XP_019885910.2,4.00E-177,501,0,516
XP_011251040.1,XP_026829701.1,4.00E-177,501,0,516
XP_011251041.1,XP_011330314.1,0,952,0,961
XP_011251042.1,XP_011348974.1,0,1259,0,1259
XP_011251042.1,XP_026829142.1,0,1274,0,1274
XP_011251042.1,XP_026829143.1,0,1264,0,1264
XP_011251042.1,XP_026829145.1,0,1314,0,1314
XP_011251042.1,XP_026829146.1,0,1304,0,1304
XP_011251043.2,XP_011330310.1,0,1665,0,1665
XP_011251043.2,XP_011330311.1,0,1665,0,1665
XP_011251043.2,XP_011330312.1,0,1665,0,1665
XP_011251043.2,XP_011330313.1,0,1662,0,1662
XP_011251044.1,XP_026825377.1,0,671,0,671
XP_011251050.1,XP_011348972.1,0,1273,0,1273
XP_011251050.1,XP_011348974.1,0,1315,0,1315
XP_011251050.1,XP_026829142.1,0,1261,0,1261
XP_011251050.1,XP_026829143.1,0,1251,0,1251
XP_011251050.1,XP_026829145.1,0,1302,0,1302
XP_011251050.1,XP_026829146.1,0,1291,0,1291
XP_011251051.1,XP_011338513.1,1.00E-66,208,1.00E-66,208
XP_011251053.2,XP_011330390.1,0,534,0,534
XP_011251057.2,XP_011335734.1,0,539,0,539
XP_011251060.1,XP_011348987.1,3.00E-90,261,3.00E-90,261
XP_011251061.1,XP_011332325.1,0,582,0,582
XP_011251064.2,XP_011332332.1,0,1053,0,1155
XP_011251064.2,XP_011332333.1,0,1058,0,1160
XP_011251065.2,XP_011332332.1,0,1053,0,1155
XP_011251065.2,XP_011332333.1,0,1058,0,1160
XP_011251068.2,XP_011332334.1,0,952,0,1053
XP_011251072.1,XP_011332326.1,0,1012,0,1032
XP_011251073.1,XP_011332326.1,0,1016,0,1035
XP_011251074.1,XP_011332327.1,0,905,0,924
XP_011251074.1,XP_011332329.1,0,883,0,904
XP_011251075.1,XP_011348985.1,0,1245,0,1245
XP_011251075.1,XP_011348986.1,0,1245,0,1245
XP_011251077.1,XP_011332327.1,0,883,0,904
XP_011251077.1,XP_011332329.1,0,893,0,913
XP_011251078.1,XP_011332326.1,0,1010,0,1031
XP_011251082.1,XP_011348985.1,0,1190,0,1190
XP_011251082.1,XP_011348986.1,0,1190,0,1190
XP_011251085.1,XP_011338217.1,0,572,0,572
XP_011251085.1,XP_011338218.1,0,572,0,572
XP_011251086.1,XP_011338217.1,0,572,0,572
XP_011251086.1,XP_011338218.1,0,572,0,572
XP_011251087.1,XP_011338219.1,0,948,0,890
XP_011251088.1,XP_026826990.1,6.00E-125,360,5.00E-125,360
XP_011251090.2,XP_026826987.1,0,4148,0,4163
XP_011251092.2,XP_026826987.1,0,4150,0,4167
XP_011251093.1,XP_011338212.1,0,1940,0,1939
XP_011251093.1,XP_011338213.1,0,1887,0,1887
XP_011251094.1,XP_011348980.1,0,582,0,582
XP_011251096.1,XP_011338212.1,0,1887,0,1887
XP_011251096.1,XP_011338213.1,0,1904,0,1903
XP_011251097.2,XP_011346052.1,1.00E-70,214,2.00E-59,186
XP_011251100.1,XP_011330343.1,0,798,0,797
XP_011251100.1,XP_011330344.1,0,791,0,789
XP_011251101.1,XP_011330343.1,0,798,0,797
XP_011251101.1,XP_011330344.1,0,791,0,789
XP_011251102.1,XP_011352103.1,0,1893,0,1865
XP_011251102.1,XP_011352104.1,0,1893,0,1864
XP_011251102.1,XP_011352106.1,0,1893,0,1864
XP_011251102.1,XP_011352107.1,0,1912,0,1882
XP_011251102.1,XP_026831222.1,0,1893,0,1864
XP_011251103.1,XP_011348981.1,0,562,0,562
XP_011251104.1,XP_011330343.1,0,792,0,791
XP_011251104.1,XP_011330344.1,0,785,0,783
XP_011251105.1,XP_011330345.1,5.00E-101,291,5.00E-101,291
XP_011251108.1,XP_011348983.1,0,555,0,556
XP_011251109.1,XP_011334687.1,0,721,0,721
XP_011251110.1,XP_011334686.1,0,609,0,609
XP_011251118.1,XP_011340562.1,0,2248,0,2243
XP_011251118.1,XP_011340563.1,0,2253,0,2247
XP_011251118.1,XP_011340564.1,0,2260,0,2254
XP_011251118.1,XP_011340566.1,0,2179,0,2174
XP_011251118.1,XP_011340567.1,0,2189,0,2185
XP_011251118.1,XP_019887775.1,0,2203,0,2196
XP_011251118.1,XP_026825327.1,0,2265,0,2259
XP_011251118.1,XP_026825328.1,0,2214,0,2208
XP_011251123.3,XP_026823996.1,0,651,0,657
XP_011251125.1,XP_011340562.1,0,2202,0,2196
XP_011251125.1,XP_011340563.1,0,2206,0,2200
XP_011251125.1,XP_011340564.1,0,2212,0,2206
XP_011251125.1,XP_011340566.1,0,2133,0,2128
XP_011251125.1,XP_011340567.1,0,2144,0,2137
XP_011251125.1,XP_019887775.1,0,2211,0,2206
XP_011251125.1,XP_026825327.1,0,2217,0,2211
XP_011251125.1,XP_026825328.1,0,2225,0,2217
XP_011251129.3,XP_026823996.1,0,649,0,654
XP_011251131.1,XP_011340562.1,0,2178,0,2172
XP_011251131.1,XP_011340563.1,0,2182,0,2177
XP_011251131.1,XP_011340564.1,0,2189,0,2184
XP_011251131.1,XP_011340566.1,0,2192,0,2186
XP_011251131.1,XP_011340567.1,0,2202,0,2197
XP_011251131.1,XP_011340572.1,0,2092,0,2087
XP_011251131.1,XP_019887775.1,0,2133,0,2126
XP_011251131.1,XP_026825327.1,0,2194,0,2189
XP_011251131.1,XP_026825328.1,0,2143,0,2136
XP_011251133.1,XP_011333685.1,0,1192,0,1192
XP_011251137.1,XP_011340509.1,0,641,0,594
XP_011251139.1,XP_011340562.1,0,2138,0,2139
XP_011251139.1,XP_011340563.1,0,2142,0,2143
XP_011251139.1,XP_011340564.1,0,2148,0,2149
XP_011251139.1,XP_011340569.1,0,2179,0,2174
XP_011251139.1,XP_011340570.1,0,2192,0,2187
XP_011251139.1,XP_011340572.1,0,2120,0,2116
XP_011251139.1,XP_026825327.1,0,2153,0,2154
XP_011251140.1,XP_026825307.1,0,1170,0,1170
XP_011251140.1,XP_026825308.1,0,1170,0,1170
XP_011251141.1,XP_011347637.2,0,1536,0,1509
XP_011251141.1,XP_011347642.2,0,1555,0,1523
XP_011251141.1,XP_019889139.1,0,1536,0,1509
XP_011251142.1,XP_011347636.1,0,1809,0,1791
XP_011251143.1,XP_011347636.1,0,1809,0,1791
XP_011251144.1,XP_011347636.1,0,1809,0,1791
XP_011251145.1,XP_011347637.2,0,1535,0,1509
XP_011251145.1,XP_011347642.2,0,1551,0,1523
XP_011251145.1,XP_019889139.1,0,1535,0,1509
XP_011251146.1,XP_011347637.2,0,1536,0,1508
XP_011251146.1,XP_011347642.2,0,1551,0,1523
XP_011251146.1,XP_019889139.1,0,1536,0,1508
XP_011251147.1,XP_011347637.2,0,1536,0,1509
XP_011251147.1,XP_011347642.2,0,1552,0,1523
XP_011251147.1,XP_019889139.1,0,1536,0,1509
XP_011251149.1,XP_011340566.1,0,2080,0,2086
XP_011251149.1,XP_011340567.1,0,2092,0,2095
XP_011251149.1,XP_011340569.1,0,2112,0,2105
XP_011251149.1,XP_011340570.1,0,2120,0,2115
XP_011251149.1,XP_011340572.1,0,2135,0,2128
XP_011251153.1,XP_011347629.1,0,756,0,726
XP_011251153.1,XP_011347630.1,0,763,0,733
XP_011251154.1,XP_011347631.1,0,859,0,823
XP_011251154.1,XP_011347632.1,0,865,0,830
XP_011251155.1,XP_011330111.1,1.00E-127,362,8.00E-128,362
XP_011251155.1,XP_011347628.1,7.00E-127,360,2.00E-128,363
XP_011251156.1,XP_011347619.1,0,1035,0,1030
XP_011251159.1,XP_011347619.1,0,1042,0,1036
XP_011251160.1,XP_011347621.1,0,908,0,901
XP_011251161.1,XP_011347620.1,0,970,0,965
XP_011251163.1,XP_011340629.1,0,634,0,634
XP_011251163.1,XP_011340630.1,0,634,0,634
XP_011251164.2,XP_011340627.2,0,1092,0,1092
XP_011251164.2,XP_026825811.1,0,1092,0,1092
XP_011251166.1,XP_019887776.1,0,1882,0,1875
XP_011251166.1,XP_019887777.1,0,1882,0,1875
XP_011251166.1,XP_019887778.1,0,1882,0,1875
XP_011251166.1,XP_019887780.1,0,1881,0,1875
XP_011251167.1,XP_026825812.1,0,594,0,594
XP_011251168.1,XP_011340622.1,0,900,0,871
XP_011251168.1,XP_011340624.1,0,900,0,871
XP_011251168.1,XP_011340625.1,0,900,0,871
XP_011251168.1,XP_011340626.1,0,900,0,871
XP_011251169.2,XP_011340620.1,0,1021,0,930
XP_011251170.2,XP_011340620.1,0,922,0,908
XP_011251172.1,XP_011340610.2,2.00E-55,176,3.00E-55,176
XP_011251173.1,XP_019887779.1,0,1890,0,1884
XP_011251173.1,XP_019887780.1,0,1812,0,1806
XP_011251173.1,XP_026825329.1,0,1900,0,1897
XP_011251174.2,XP_011340614.2,0,3649,0,3621
XP_011251174.2,XP_011340615.2,0,3655,0,3630
